[4.685	2.297	6.095	8.487	4.464	1.632	6.906	5.977	7.506	7.563	5.431	9.007	2.264	3.735	3.245	6.814	8.696	4.456	8.148	5.468	1.465	3.160	11.046	5.408	5.126	7.001	8.018	8.480	3.976	4.660	2.911	9.013	6.165	2.704	6.598	2.423	6.312	5.767	0.738	2.660	0.000	6.012	7.398	9.118	0.797	4.250	5.843	8.952	8.617	2.586	]
[8.699	4.515	2.328	5.379	2.556	7.526	4.614	5.153	6.791	3.221	5.322	6.657	8.193	8.665	9.256	6.608	6.596	1.578	5.346	9.136	5.736	5.597	8.180	9.168	1.684	5.749	9.001	9.399	8.594	8.577	8.621	9.142	4.337	3.532	7.538	4.466	0.556	9.459	5.509	3.523	6.012	0.000	8.667	11.751	6.289	5.417	3.130	7.914	6.875	6.096	]
[3.962	5.809	6.604	5.622	6.232	7.169	4.759	3.608	2.681	6.983	3.345	4.797	7.431	5.380	8.545	2.314	4.422	7.722	5.214	3.413	5.949	4.372	6.324	3.552	9.333	3.510	0.649	1.090	4.884	3.839	6.874	1.974	4.577	8.199	1.129	5.723	8.433	3.463	7.837	6.685	7.398	8.667	0.000	3.341	6.698	3.647	5.693	3.187	3.966	4.812	]
[4.533	8.194	9.831	8.928	9.224	8.304	8.093	6.877	5.988	10.310	6.501	7.978	8.298	5.901	9.088	5.653	7.628	10.623	8.531	3.712	7.850	6.685	9.205	3.803	12.184	6.850	3.373	3.272	5.455	4.517	7.497	4.396	7.865	10.641	4.370	8.144	11.579	3.465	9.727	9.241	9.118	11.751	3.341	0.000	8.327	6.400	8.923	6.148	7.146	6.754	]
[3.889	2.109	6.074	8.219	4.455	1.255	6.619	5.569	6.995	7.503	4.976	8.626	1.921	2.982	3.096	6.278	8.297	4.712	7.856	4.672	0.927	2.598	10.674	4.611	5.585	6.578	7.328	7.786	3.196	3.863	2.371	8.373	5.875	3.223	5.951	2.223	6.531	4.970	1.487	2.793	0.797	6.289	6.698	8.327	0.000	3.740	5.707	8.426	8.179	1.913	]
[3.606	2.247	3.848	4.809	2.862	4.671	3.243	1.936	3.261	4.872	1.275	4.966	5.181	4.191	6.452	2.565	4.614	4.223	4.398	3.847	2.828	1.160	7.007	3.906	5.795	2.885	4.166	4.627	3.894	3.459	5.031	4.907	2.565	4.562	2.611	2.144	5.322	4.151	4.502	3.039	4.250	5.417	3.647	6.400	3.740	0.000	3.055	4.703	4.457	1.980	]
[6.659	3.601	0.912	2.842	1.549	6.906	1.580	2.092	3.661	1.873	2.433	3.828	7.531	7.111	8.775	3.517	3.673	2.806	2.623	6.876	4.847	3.800	5.665	6.944	4.284	2.621	5.959	6.333	6.876	6.513	7.636	6.016	1.208	4.517	4.583	3.485	2.795	7.169	5.697	3.345	5.843	3.130	5.693	8.923	5.707	3.055	0.000	4.823	3.867	4.580	]
[6.785	6.833	5.589	3.218	6.052	9.246	3.303	3.198	1.453	5.264	3.572	1.949	9.670	8.029	10.900	2.148	1.691	7.534	2.950	6.413	7.526	5.828	3.140	6.544	9.086	2.266	2.848	2.876	7.573	6.639	9.313	1.834	3.662	8.785	2.939	6.714	7.510	6.529	9.165	7.298	8.952	7.914	3.187	6.148	8.426	4.703	4.823	0.000	1.219	6.569	]
[7.123	6.389	4.551	2.000	5.238	9.122	2.291	2.648	1.449	4.084	3.203	0.835	9.609	8.224	10.870	2.182	0.493	6.654	1.740	6.879	7.256	5.617	2.626	7.002	8.149	1.619	3.777	3.905	7.805	6.969	9.361	2.991	2.807	8.106	3.390	6.264	6.439	7.045	8.736	6.683	8.617	6.875	3.966	7.146	8.179	4.457	3.867	1.219	0.000	6.423	]
[2.717	1.657	5.180	6.732	3.741	2.701	5.136	3.907	5.162	6.452	3.255	6.946	3.202	2.611	4.473	4.424	6.593	4.604	6.333	3.338	1.148	0.844	8.986	3.324	5.912	4.864	5.433	5.895	2.499	2.625	3.107	6.460	4.416	3.967	4.037	1.668	6.178	3.667	3.060	2.777	2.586	6.096	4.812	6.754	1.913	1.980	4.580	6.569	6.423	0.000	]
];
