[1.495	5.351	5.176	2.429	3.331	1.941	1.807	4.133	2.023	0.000	4.223	6.220	2.585	5.770	3.912	4.312	1.406	4.813	2.295	1.527	1.039	2.934	4.893	5.156	5.526	1.175	2.678	3.033	4.577	4.780	2.733	5.515	2.538	0.625	4.314	4.384	1.400	6.354	3.930	2.386	3.522	3.198	4.839	5.667	2.446	5.109	4.871	5.283	2.272	2.272	5.421	4.144	5.423	1.544	2.245	5.115	4.798	5.309	2.513	4.690	5.384	5.507	2.397	5.314	5.983	3.357	6.347	5.219	5.538	5.405	2.799	2.357	5.317	1.777	2.339	5.795	4.382	7.039	3.160	3.516	]
[5.696	2.302	8.717	6.248	3.933	5.830	5.604	3.710	3.529	4.223	0.000	3.569	6.270	9.312	7.304	5.953	3.697	3.209	6.513	4.148	3.297	6.908	1.878	5.458	5.967	3.116	2.322	3.063	0.359	7.458	3.919	8.059	5.947	4.129	3.012	3.017	4.719	3.718	7.612	4.768	7.733	7.139	8.829	4.792	3.895	3.557	2.047	8.973	4.013	3.005	5.996	6.888	8.411	5.408	2.639	8.098	1.404	3.132	5.304	1.772	8.451	8.478	4.398	8.092	2.828	7.387	3.275	3.225	2.627	1.748	5.817	1.903	4.321	2.826	2.987	3.957	8.536	4.117	6.813	2.427	]
[7.625	5.653	8.899	8.632	7.306	6.996	6.742	2.685	4.425	6.220	3.569	0.000	8.753	11.949	7.586	5.142	4.986	1.575	8.302	5.213	5.200	9.152	1.715	8.984	9.493	5.544	5.564	6.429	3.431	10.507	7.135	11.180	8.584	5.784	2.032	6.586	5.855	7.010	10.124	5.199	9.202	9.417	11.036	8.358	4.335	1.483	1.593	11.491	4.562	6.117	9.506	9.888	11.356	6.672	3.976	11.037	2.165	0.947	8.178	5.273	8.169	8.098	7.440	11.122	0.895	8.431	0.637	1.100	5.974	4.881	6.205	4.250	7.888	5.656	6.127	1.083	10.462	0.839	7.479	2.707	]
[1.631	6.635	5.843	0.287	3.502	3.183	3.274	6.710	4.593	2.585	6.270	8.753	0.000	3.198	5.034	6.485	3.972	7.387	1.800	3.985	3.560	0.862	7.317	4.571	4.726	3.274	4.114	3.855	6.626	2.542	2.986	3.257	0.517	3.142	6.889	5.156	3.579	7.205	1.377	4.664	2.883	0.981	2.603	5.676	4.969	7.689	7.325	2.753	4.771	3.424	4.559	1.995	2.941	3.089	4.792	2.656	7.140	7.861	1.402	6.099	6.531	6.719	2.298	2.944	8.437	3.603	8.827	7.782	6.709	6.977	4.593	4.637	5.509	3.445	3.468	8.375	2.613	9.556	4.188	6.067	]
[4.567	9.253	7.564	3.342	5.896	5.892	6.064	9.869	7.753	5.770	9.312	11.949	3.198	0.000	7.267	9.319	7.133	10.581	4.226	7.091	6.758	2.969	10.488	6.015	5.888	6.440	7.037	6.540	9.659	2.495	5.590	2.541	3.398	6.298	10.082	7.599	6.600	9.475	1.842	7.653	4.395	2.703	1.820	7.446	8.088	10.878	10.506	0.639	7.877	6.333	5.701	2.742	1.599	5.953	7.989	1.728	10.284	11.059	4.021	8.829	8.570	8.791	4.979	2.097	11.614	5.549	12.011	10.979	9.248	9.748	7.327	7.796	7.467	6.514	6.361	11.565	2.841	12.749	6.525	9.265	]
[3.512	8.997	1.415	4.748	7.221	2.045	2.117	4.901	3.787	3.912	7.304	7.586	5.034	7.267	0.000	2.790	3.649	6.029	3.276	3.180	4.286	4.599	7.032	8.957	9.272	4.916	6.468	6.936	7.602	7.560	6.609	8.252	5.375	3.548	5.639	8.256	2.718	10.146	5.747	2.587	2.917	4.798	5.574	9.575	3.527	6.112	6.900	6.632	3.354	6.167	9.142	7.028	7.758	2.382	4.669	7.526	7.211	6.682	5.885	8.309	1.526	1.694	6.161	7.887	7.815	1.733	8.007	6.500	9.231	8.854	1.501	5.508	9.229	5.597	6.233	6.684	4.584	8.389	0.850	5.380	]
[4.868	8.070	3.894	6.234	7.385	3.427	3.265	2.597	2.812	4.312	5.953	5.142	6.485	9.319	2.790	0.000	3.167	3.703	5.094	2.834	3.983	6.383	5.050	9.308	9.726	4.758	6.059	6.801	6.160	8.951	6.859	9.687	6.637	3.701	3.449	7.863	2.970	9.409	7.575	1.926	5.330	6.637	7.833	9.503	2.277	3.673	4.871	8.717	2.299	6.067	9.641	8.337	9.422	3.409	3.559	9.140	5.374	4.335	6.804	7.404	3.036	2.956	6.665	9.417	5.566	4.224	5.657	4.134	8.362	7.684	2.002	4.604	9.077	5.389	6.123	4.132	6.948	5.884	3.092	3.587	]
[2.655	5.370	5.049	3.796	4.218	2.196	1.952	2.739	0.621	1.406	3.697	4.986	3.972	7.133	3.649	3.167	0.000	3.502	3.318	0.472	0.819	4.227	3.856	6.142	6.566	1.593	2.996	3.664	4.015	6.171	3.697	6.903	3.944	0.836	3.003	4.827	1.034	6.580	5.291	1.340	4.304	4.497	6.069	6.380	1.061	3.771	3.790	6.621	0.922	2.913	6.486	5.533	6.829	1.799	1.156	6.521	3.879	4.049	3.862	4.681	4.930	4.999	3.554	6.715	4.872	3.753	5.193	3.935	5.619	5.205	2.214	1.859	5.971	2.243	2.972	4.459	5.477	5.820	3.117	2.301	]
[6.157	5.504	7.361	7.242	6.413	5.439	5.186	1.139	2.912	4.813	3.209	1.575	7.387	10.581	6.029	3.703	3.502	0.000	6.797	3.684	3.834	7.718	1.579	8.234	8.733	4.302	4.676	5.572	3.234	9.321	6.135	10.021	7.270	4.324	0.500	6.039	4.315	6.919	8.742	3.624	7.650	7.987	9.570	7.848	2.773	0.370	1.369	10.094	3.002	5.113	8.718	8.688	10.108	5.128	2.609	9.791	2.047	0.654	6.963	4.974	6.689	6.635	6.329	9.917	1.863	6.859	1.986	0.475	5.831	4.861	4.632	3.154	7.374	4.553	5.136	1.001	8.953	2.406	5.905	1.364	]
[0.830	7.444	4.045	1.514	4.755	1.667	1.851	5.915	3.885	2.295	6.513	8.302	1.800	4.226	3.276	5.094	3.318	6.797	0.000	3.120	3.294	1.343	7.113	6.166	6.388	3.417	4.752	4.821	6.869	4.292	4.152	4.977	2.217	2.552	6.303	6.213	2.525	8.270	2.529	3.500	1.341	1.572	2.833	7.093	4.091	7.042	7.070	3.625	3.864	4.176	6.234	3.782	4.501	1.777	4.401	4.259	7.060	7.363	2.921	6.820	4.750	4.944	3.531	4.612	8.168	1.809	8.503	7.242	7.587	7.602	3.102	4.651	6.847	3.893	4.237	7.723	2.160	9.137	2.447	5.615	]
[2.542	5.841	4.583	3.783	4.584	1.830	1.578	2.808	0.796	1.527	4.148	5.213	3.985	7.091	3.180	2.834	0.472	3.684	3.120	0.000	1.228	4.143	4.195	6.491	6.900	1.983	3.441	4.075	4.461	6.294	4.039	7.030	4.018	0.901	3.195	5.271	0.654	7.046	5.257	0.934	4.001	4.415	5.925	6.791	0.997	3.922	4.112	6.554	0.787	3.312	6.812	5.661	6.893	1.467	1.556	6.592	4.256	4.268	4.039	5.152	4.461	4.533	3.833	6.814	5.168	3.365	5.466	4.137	6.089	5.674	1.743	2.328	6.391	2.655	3.373	4.603	5.270	6.052	2.669	2.584	]
[2.520	4.719	5.652	3.432	3.402	2.566	2.358	3.265	1.279	1.039	3.297	5.200	3.560	6.758	4.286	3.983	0.819	3.834	3.294	1.228	0.000	3.966	3.854	5.329	5.759	0.775	2.222	2.851	3.642	5.566	2.891	6.288	3.439	0.836	3.339	4.049	1.568	5.866	4.926	2.147	4.452	4.228	5.877	5.568	1.807	4.147	3.833	6.291	1.710	2.095	5.683	4.927	6.297	2.139	1.232	5.983	3.770	4.301	3.216	4.034	5.643	5.728	2.796	6.138	4.945	4.107	5.312	4.222	4.947	4.645	2.928	1.395	5.164	1.430	2.155	4.828	5.411	6.013	3.657	2.507	]
[1.604	7.428	5.247	0.717	4.353	2.967	3.118	6.942	4.838	2.934	6.908	9.152	0.862	2.969	4.599	6.383	4.227	7.718	1.343	4.143	3.966	0.000	7.806	5.415	5.548	3.826	4.844	4.662	7.267	3.032	3.821	3.685	1.379	3.396	7.218	5.988	3.633	8.045	1.196	4.684	2.136	0.271	1.931	6.538	5.141	7.997	7.795	2.412	4.925	4.174	5.378	2.591	3.162	2.992	5.178	2.928	7.674	8.235	2.264	6.869	6.045	6.247	3.136	3.297	8.908	3.020	9.279	8.137	7.516	7.728	4.412	5.176	6.371	4.106	4.223	8.684	1.769	9.972	3.782	6.446	]
[6.367	4.075	8.426	7.228	5.607	6.024	5.773	2.481	3.411	4.893	1.878	1.715	7.317	10.488	7.032	5.050	3.856	1.579	7.113	4.195	3.854	7.806	0.000	7.269	7.778	4.048	3.876	4.729	1.793	8.903	5.467	9.557	7.094	4.562	1.628	4.883	4.846	5.474	8.694	4.467	8.160	8.063	9.726	6.668	3.525	1.858	0.211	10.070	3.722	4.461	7.792	8.295	9.788	5.647	2.719	9.470	0.507	1.300	6.609	3.626	7.907	7.883	5.817	9.526	1.131	7.553	1.553	1.434	4.402	3.367	5.550	2.695	6.196	4.055	4.465	2.124	9.254	2.365	6.744	1.659	]
[5.572	4.111	10.063	4.801	1.936	6.912	6.856	8.181	6.568	5.156	5.458	8.984	4.571	6.015	8.957	9.308	6.142	8.234	6.166	6.491	5.329	5.415	7.269	0.000	0.509	4.558	3.572	2.682	5.681	3.525	2.453	3.721	4.060	5.693	7.850	2.533	6.546	3.750	5.158	7.423	7.413	5.455	6.663	1.474	7.114	8.604	7.401	6.050	7.037	3.299	0.562	3.352	4.519	6.595	6.079	4.309	6.840	8.387	3.249	4.045	10.471	10.613	2.797	4.029	8.284	7.914	8.732	8.421	3.951	4.872	7.955	5.171	1.649	3.973	3.252	9.162	7.056	9.573	8.136	6.972	]
[5.838	4.580	10.339	4.972	2.392	7.229	7.187	8.661	7.010	5.526	5.967	9.493	4.726	5.888	9.272	9.726	6.566	8.733	6.388	6.900	5.759	5.548	7.778	0.509	0.000	4.991	4.064	3.171	6.189	3.395	2.869	3.493	4.227	6.082	8.345	3.031	6.924	4.129	5.183	7.829	7.598	5.565	6.670	1.800	7.553	9.102	7.909	5.976	7.469	3.760	0.188	3.314	4.345	6.928	6.548	4.163	7.350	8.892	3.470	4.540	10.793	10.942	3.139	3.844	8.793	8.162	9.241	8.924	4.406	5.354	8.320	5.656	2.059	4.428	3.717	9.664	7.132	10.083	8.442	7.462	]
[2.591	4.189	6.243	3.203	2.628	3.052	2.880	3.881	2.023	1.175	3.116	5.544	3.274	6.440	4.916	4.758	1.593	4.302	3.417	1.983	0.775	3.826	4.048	4.558	4.991	0.000	1.556	2.095	3.475	5.019	2.128	5.723	3.050	1.369	3.825	3.347	2.220	5.244	4.649	2.912	4.683	4.070	5.756	4.809	2.563	4.640	4.066	6.026	2.479	1.329	4.919	4.386	5.822	2.632	1.735	5.504	3.868	4.696	2.661	3.522	6.324	6.422	2.099	5.616	5.173	4.521	5.573	4.644	4.387	4.230	3.630	1.364	4.414	0.687	1.390	5.303	5.421	6.326	4.226	2.940	]
[3.928	2.698	7.799	4.144	1.750	4.598	4.433	4.625	3.247	2.678	2.322	5.564	4.114	7.037	6.468	6.059	2.996	4.676	4.752	3.441	2.222	4.844	3.876	3.572	4.064	1.556	0.000	0.896	2.651	5.137	1.610	5.748	3.731	2.922	4.281	1.831	3.760	3.689	5.400	4.334	6.073	5.048	6.716	3.459	3.785	5.045	3.972	6.736	3.768	0.705	4.043	4.566	6.090	4.182	2.592	5.779	3.524	4.878	3.016	2.068	7.859	7.948	2.082	5.771	4.973	6.032	5.414	4.893	2.866	2.889	5.148	1.612	3.021	0.900	0.676	5.625	6.568	6.239	5.781	3.399	]
[4.034	2.785	8.208	3.945	0.880	4.969	4.840	5.502	4.001	3.033	3.063	6.429	3.855	6.540	6.936	6.801	3.664	5.572	4.821	4.075	2.851	4.662	4.729	2.682	3.171	2.095	0.896	0.000	3.360	4.463	0.951	5.024	3.404	3.419	5.175	1.395	4.290	3.450	5.029	4.999	6.162	4.830	6.437	2.717	4.547	5.940	4.836	6.306	4.503	0.775	3.148	3.937	5.457	4.577	3.426	5.155	4.350	5.765	2.576	2.295	8.383	8.491	1.595	5.097	5.806	6.290	6.251	5.784	2.855	3.208	5.712	2.490	2.321	1.422	0.710	6.518	6.426	7.083	6.193	4.292	]
[6.053	2.288	9.016	6.606	4.220	6.164	5.935	3.835	3.817	4.577	0.359	3.431	6.626	9.659	7.602	6.160	4.015	3.234	6.869	4.461	3.642	7.267	1.793	5.681	6.189	3.475	2.651	3.360	0.000	7.780	4.236	8.372	6.299	4.471	3.091	3.198	5.042	3.696	7.965	5.049	8.083	7.498	9.188	4.939	4.159	3.566	1.982	9.325	4.288	3.341	6.226	7.216	8.741	5.744	2.932	8.429	1.291	3.084	5.647	1.844	8.720	8.741	4.732	8.415	2.641	7.723	3.084	3.197	2.615	1.632	6.109	2.247	4.472	3.181	3.322	3.911	8.895	3.922	7.129	2.593	]
[4.158	7.009	8.278	2.823	3.689	5.719	5.798	8.831	6.771	4.780	7.458	10.507	2.542	2.495	7.560	8.951	6.171	9.321	4.292	6.294	5.566	3.032	8.903	3.525	3.395	5.019	5.137	4.463	7.780	0.000	3.547	0.737	2.314	5.398	8.843	5.314	5.993	7.077	2.147	7.074	5.136	2.905	3.464	4.970	7.224	9.659	8.962	2.607	7.052	4.474	3.208	0.640	1.036	5.598	6.737	0.788	8.612	9.696	2.360	6.671	9.042	9.236	3.090	0.635	10.029	6.046	10.456	9.655	6.962	7.594	7.113	6.258	5.022	4.855	4.483	10.322	4.155	11.252	6.720	7.958	]
[3.422	3.706	7.797	3.108	0.620	4.579	4.492	5.905	4.150	2.733	3.919	7.135	2.986	5.590	6.609	6.859	3.697	6.135	4.152	4.039	2.891	3.821	5.467	2.453	2.869	2.128	1.610	0.951	4.236	3.547	0.000	4.141	2.509	3.247	5.700	2.171	4.108	4.224	4.102	4.970	5.484	3.967	5.535	2.995	4.691	6.496	5.552	5.362	4.601	1.025	2.792	3.001	4.525	4.227	3.755	4.219	5.130	6.404	1.650	3.242	8.103	8.233	0.687	4.181	6.574	5.756	7.012	6.398	3.749	4.158	5.527	2.982	2.706	1.620	1.009	7.113	5.589	7.832	5.815	4.798	]
[4.881	7.457	8.924	3.534	4.207	6.439	6.524	9.552	7.501	5.515	8.059	11.180	3.257	2.541	8.252	9.687	6.903	10.021	4.977	7.030	6.288	3.685	9.557	3.721	3.493	5.723	5.748	5.024	8.372	0.737	4.141	0.000	3.050	6.134	9.547	5.755	6.730	7.402	2.689	7.811	5.748	3.532	3.840	5.194	7.957	10.363	9.623	2.821	7.787	5.106	3.313	1.371	0.945	6.327	7.448	0.922	9.250	10.383	3.073	7.168	9.722	9.919	3.743	0.478	10.679	6.705	11.110	10.347	7.383	8.085	7.840	6.935	5.309	5.525	5.109	11.022	4.637	11.914	7.417	8.658	]
[1.884	6.188	6.256	0.745	3.004	3.446	3.504	6.661	4.559	2.538	5.947	8.584	0.517	3.398	5.375	6.637	3.944	7.270	2.217	4.018	3.439	1.379	7.094	4.060	4.227	3.050	3.731	3.404	6.299	2.314	2.509	3.050	0.000	3.137	6.777	4.676	3.684	6.716	1.671	4.768	3.371	1.479	3.034	5.160	4.976	7.586	7.116	3.026	4.791	3.030	4.064	1.710	2.885	3.294	4.662	2.579	6.887	7.713	0.892	5.672	6.888	7.068	1.823	2.799	8.221	4.025	8.623	7.646	6.250	6.562	4.811	4.400	4.996	3.129	3.069	8.266	3.118	9.373	4.525	5.928	]
[1.842	5.510	4.880	2.961	3.823	1.737	1.539	3.573	1.455	0.625	4.129	5.784	3.142	6.298	3.548	3.701	0.836	4.324	2.552	0.901	0.836	3.396	4.562	5.693	6.082	1.369	2.922	3.419	4.471	5.398	3.247	6.134	3.137	0.000	3.824	4.712	0.873	6.607	4.456	1.775	3.645	3.666	5.254	6.109	1.839	4.601	4.517	5.786	1.656	2.645	5.984	4.764	6.020	1.309	1.849	5.716	4.526	4.855	3.138	4.831	4.967	5.072	2.976	5.926	5.617	3.271	5.959	4.750	5.725	5.470	2.301	2.226	5.735	2.050	2.710	5.289	4.703	6.613	2.868	3.081	]
[5.658	5.313	6.994	6.743	6.003	4.964	4.711	0.858	2.418	4.314	3.012	2.032	6.889	10.082	5.639	3.449	3.003	0.500	6.303	3.195	3.339	7.218	1.628	7.850	8.345	3.825	4.281	5.175	3.091	8.843	5.700	9.547	6.777	3.824	0.000	5.724	3.830	6.729	8.243	3.181	7.172	7.487	9.072	7.528	2.303	0.815	1.436	9.594	2.530	4.683	8.323	8.209	9.621	4.645	2.118	9.304	2.024	1.086	6.484	4.746	6.378	6.337	5.870	9.435	2.181	6.404	2.375	0.943	5.637	4.722	4.213	2.722	7.057	4.104	4.710	1.489	8.460	2.870	5.474	0.903	]
[5.429	1.702	9.557	5.274	1.716	6.326	6.183	6.216	5.057	4.384	3.017	6.586	5.156	7.599	8.256	7.863	4.827	6.039	6.213	5.271	4.049	5.988	4.883	2.533	3.031	3.347	1.831	1.395	3.198	5.314	2.171	5.755	4.676	4.712	5.724	0.000	5.567	2.066	6.235	6.165	7.554	6.137	7.693	1.808	5.587	6.406	5.037	7.440	5.584	2.116	3.092	4.885	6.347	5.924	4.338	6.069	4.421	6.086	3.803	1.515	9.671	9.766	2.858	5.925	5.834	7.677	6.279	6.150	1.653	2.378	6.969	3.300	1.335	2.662	2.049	6.895	7.757	7.119	7.538	4.915	]
[2.034	6.285	4.087	3.350	4.690	1.178	0.928	3.392	1.449	1.400	4.719	5.855	3.579	6.600	2.718	2.970	1.034	4.315	2.525	0.654	1.568	3.633	4.846	6.546	6.924	2.220	3.760	4.290	5.042	5.993	4.108	6.730	3.684	0.873	3.830	5.567	0.000	7.429	4.784	1.087	3.351	3.902	5.352	6.983	1.569	4.539	4.765	6.042	1.340	3.515	6.819	5.373	6.517	0.817	2.182	6.225	4.897	4.909	3.841	5.599	4.104	4.204	3.797	6.478	5.822	2.724	6.118	4.773	6.515	6.179	1.428	2.850	6.607	2.907	3.580	5.215	4.657	6.694	2.110	3.238	]
[7.477	1.417	11.487	7.332	3.717	8.285	8.122	7.391	6.686	6.354	3.718	7.010	7.205	9.475	10.146	9.409	6.580	6.919	8.270	7.046	5.866	8.045	5.474	3.750	4.129	5.244	3.689	3.450	3.696	7.077	4.224	7.402	6.716	6.607	6.729	2.066	7.429	0.000	8.229	7.881	9.611	8.186	9.709	2.339	7.175	7.258	5.670	9.376	7.218	4.125	4.266	6.734	8.110	7.871	5.860	7.858	4.967	6.773	5.832	2.021	11.503	11.578	4.909	7.650	6.143	9.689	6.548	6.892	1.092	2.129	8.783	4.829	2.105	4.583	4.061	7.598	9.812	7.334	9.470	6.076	]
[2.752	7.807	6.285	1.501	4.525	4.162	4.310	8.027	5.911	3.930	7.612	10.124	1.377	1.842	5.747	7.575	5.291	8.742	2.529	5.257	4.926	1.196	8.694	5.158	5.183	4.649	5.400	5.029	7.965	2.147	4.102	2.689	1.671	4.456	8.243	6.235	4.784	8.229	0.000	5.850	3.079	0.959	1.512	6.451	6.252	9.038	8.702	1.377	6.044	4.698	4.999	1.909	2.030	4.176	6.157	1.838	8.513	9.227	2.454	7.316	7.158	7.367	3.434	2.251	9.814	4.106	10.204	9.144	7.847	8.215	5.607	6.012	6.368	4.789	4.735	9.724	2.020	10.930	4.947	7.433	]
[3.098	6.629	3.998	4.432	5.517	1.917	1.683	2.574	1.244	2.386	4.768	5.199	4.664	7.653	2.587	1.926	1.340	3.624	3.500	0.934	2.147	4.684	4.467	7.423	7.829	2.912	4.334	4.999	5.049	7.074	4.970	7.811	4.768	1.775	3.181	6.165	1.087	7.881	5.850	0.000	4.107	4.950	6.329	7.715	0.944	3.784	4.346	7.082	0.769	4.240	7.738	6.451	7.603	1.722	2.135	7.312	4.627	4.261	4.885	5.942	3.692	3.736	4.746	7.564	5.313	3.239	5.549	4.098	6.893	6.389	1.088	3.079	7.309	3.577	4.301	4.429	5.562	6.030	2.299	2.808	]
