[4.331	8.852	1.989	6.928	3.482	3.378	5.054	5.680	0.000	8.297	1.376	9.036	0.588	8.920	4.970	5.947	3.213	6.197	6.322	9.086	8.920	2.944	3.725	4.004	8.604	6.765	3.173	8.634	8.773	2.336	4.195	6.723	8.190	4.537	7.230	6.545	7.341	5.419	3.773	9.236	4.802	9.061	5.275	6.153	4.780	5.570	4.387	2.248	7.427	4.947	]
[7.758	0.568	8.112	4.481	7.322	7.466	4.334	3.134	8.297	0.000	9.374	6.601	7.805	3.862	3.477	3.210	6.338	3.162	2.623	1.803	7.954	5.893	9.067	4.468	7.498	2.362	7.836	4.163	4.912	7.780	8.896	5.996	2.085	4.996	6.205	2.023	2.699	3.060	10.704	1.669	8.168	5.461	3.136	2.746	6.612	5.455	3.912	7.662	1.362	8.620	]
[5.598	9.938	3.201	7.427	3.443	3.293	5.734	6.554	1.376	9.374	0.000	9.239	1.959	9.545	5.943	7.230	3.619	7.488	7.200	10.294	8.878	4.297	3.012	4.945	8.619	8.011	2.951	9.203	9.235	2.258	5.289	6.936	9.035	5.124	7.413	7.517	8.118	6.622	2.507	10.425	4.452	9.452	6.271	7.032	4.879	5.921	5.481	2.260	8.606	4.472	]
[11.395	6.890	10.237	2.665	5.802	5.961	4.555	5.008	9.036	6.601	9.239	0.000	8.920	2.954	5.763	8.201	5.824	8.371	4.847	8.400	1.628	8.666	6.923	6.035	1.322	7.948	6.341	2.511	1.759	6.981	12.101	2.317	4.533	4.741	1.826	5.438	4.024	7.256	8.890	8.234	5.237	1.291	5.795	4.890	4.360	3.499	6.579	6.992	7.382	5.512	]
[3.866	8.356	1.631	6.700	3.572	3.493	4.768	5.294	0.588	7.805	1.959	8.920	0.000	8.622	4.545	5.379	3.116	5.626	5.928	8.541	8.910	2.356	4.066	3.609	8.571	6.210	3.353	8.362	8.547	2.520	3.858	6.624	7.798	4.306	7.139	6.107	6.985	4.884	4.304	8.698	4.976	8.863	4.836	5.760	4.765	5.426	3.909	2.404	6.896	5.168	]
[10.130	4.055	9.578	2.217	6.445	6.618	3.866	3.523	8.920	3.862	9.545	2.954	8.622	0.000	4.391	6.163	5.933	6.263	3.029	5.612	4.512	7.597	8.016	5.106	4.109	5.661	7.044	0.514	1.198	7.406	11.057	3.471	1.805	4.426	3.367	3.344	1.861	5.410	9.961	5.413	6.565	1.689	4.250	3.158	5.155	3.827	5.253	7.354	4.891	6.966	]
[5.787	4.045	5.249	3.101	3.983	4.108	1.452	0.869	4.970	3.477	5.943	5.763	4.545	4.391	0.000	2.715	2.923	2.953	1.427	4.717	6.521	3.206	5.698	1.000	6.066	2.913	4.444	4.275	4.709	4.314	6.671	4.026	3.277	1.869	4.464	1.579	2.577	1.680	7.245	4.767	5.075	5.174	0.344	1.269	3.638	2.930	0.869	4.192	3.024	5.516	]
[4.559	3.621	5.239	5.572	6.329	6.417	4.166	3.249	5.947	3.210	7.230	8.201	5.379	6.163	2.715	0.000	5.208	0.275	3.360	3.272	9.141	3.108	7.907	3.204	8.678	0.937	6.667	6.241	6.853	6.279	5.721	6.698	4.496	4.534	7.105	2.847	4.369	1.035	9.111	3.483	7.610	7.382	2.532	3.311	6.279	5.643	2.299	6.130	1.897	8.030	]
[6.235	6.901	4.563	3.811	1.122	1.215	2.206	3.245	3.213	6.338	3.619	5.824	3.116	5.933	2.923	5.208	0.000	5.480	3.856	7.638	5.813	3.621	2.780	2.055	5.462	5.683	1.523	5.585	5.632	1.520	6.645	3.516	5.581	1.543	4.028	4.332	4.610	4.268	4.380	7.690	2.506	5.881	3.262	3.698	1.703	2.363	2.930	1.441	5.936	2.884	]
[4.654	3.541	5.439	5.757	6.601	6.690	4.402	3.451	6.197	3.162	7.488	8.371	5.626	6.263	2.953	0.275	5.480	0.000	3.524	3.085	9.341	3.335	8.182	3.471	8.877	0.817	6.941	6.361	6.989	6.553	5.834	6.914	4.563	4.786	7.312	2.978	4.495	1.281	9.382	3.310	7.877	7.523	2.755	3.485	6.536	5.877	2.567	6.404	1.818	8.298	]
[7.101	3.155	6.676	2.266	4.761	4.913	1.731	0.647	6.322	2.623	7.200	4.847	5.928	3.029	1.427	3.360	3.856	3.524	0.000	4.232	5.888	4.607	6.506	2.321	5.420	3.138	5.304	2.985	3.527	5.357	8.041	3.603	1.870	2.412	3.923	0.690	1.175	2.466	8.232	4.191	5.545	4.041	1.231	0.169	3.989	2.868	2.253	5.257	2.768	5.997	]
[7.635	1.570	8.511	6.251	8.696	8.824	5.844	4.625	9.086	1.803	10.294	8.400	8.541	5.612	4.717	3.272	7.638	3.085	4.232	0.000	9.756	6.356	10.415	5.625	9.298	2.358	9.160	5.944	6.699	8.977	8.844	7.743	3.872	6.457	7.978	3.558	4.488	3.674	11.904	0.307	9.691	7.243	4.382	4.322	8.164	7.099	4.876	8.844	1.716	10.141	]
[11.824	8.299	10.372	3.624	5.479	5.611	5.140	5.892	8.920	7.954	8.878	1.628	8.910	4.512	6.521	9.141	5.813	9.341	5.888	9.756	0.000	9.084	6.226	6.555	0.468	9.025	5.928	4.035	3.317	6.681	12.391	2.531	5.945	5.107	2.059	6.542	5.280	8.139	8.105	9.615	4.535	2.902	6.630	5.891	4.147	3.778	7.250	6.728	8.581	4.696	]
[2.744	6.407	2.219	6.102	4.584	4.593	4.117	4.074	2.944	5.893	4.297	8.666	2.356	7.597	3.206	3.108	3.621	3.335	4.607	6.356	9.084	0.000	5.743	2.640	8.672	3.997	4.670	7.465	7.844	4.007	3.484	6.577	6.379	3.986	7.084	4.542	5.775	2.836	6.477	6.543	6.071	8.270	3.378	4.460	5.238	5.312	2.354	3.852	4.802	6.397	]
[7.897	9.623	5.683	5.801	1.746	1.601	4.779	5.938	3.725	9.067	3.012	6.923	4.066	8.016	5.698	7.907	2.780	8.182	6.506	10.415	6.226	5.743	0.000	4.826	6.053	8.442	1.259	7.576	7.383	1.736	7.908	4.798	8.073	4.094	5.176	7.045	7.063	7.012	1.984	10.461	1.704	7.452	6.035	6.360	2.861	4.196	5.676	1.891	8.715	1.557	]
[5.360	5.036	4.475	3.465	3.164	3.269	1.480	1.685	4.004	4.468	4.945	6.035	3.609	5.106	1.000	3.204	2.055	3.471	2.321	5.625	6.555	2.640	4.826	0.000	6.124	3.628	3.568	4.912	5.234	3.356	6.111	4.024	4.191	1.488	4.515	2.572	3.389	2.226	6.288	5.698	4.407	5.642	1.335	2.153	3.122	2.791	0.905	3.227	3.912	4.828	]
[11.415	7.849	10.008	3.157	5.195	5.335	4.697	5.429	8.604	7.498	8.619	1.322	8.571	4.109	6.066	8.678	5.462	8.877	5.420	9.298	0.468	8.672	6.053	6.124	0.000	8.558	5.670	3.622	2.923	6.399	12.004	2.101	5.499	4.689	1.613	6.074	4.818	7.679	7.968	9.161	4.350	2.545	6.171	5.424	3.824	3.360	6.804	6.437	8.115	4.552	]
[5.470	2.725	6.159	5.404	6.792	6.897	4.302	3.212	6.765	2.362	8.011	7.948	6.210	5.661	2.913	0.937	5.683	0.817	3.138	2.358	9.025	3.997	8.442	3.628	8.558	0.000	7.186	5.808	6.474	6.883	6.644	6.679	3.908	4.782	7.038	2.510	3.974	1.442	9.771	2.556	7.974	7.019	2.643	3.137	6.551	5.742	2.767	6.740	1.006	8.409	]
[7.022	8.396	4.977	4.835	0.599	0.425	3.593	4.718	3.173	7.836	2.951	6.341	3.353	7.044	4.444	6.667	1.523	6.941	5.304	9.160	5.928	4.670	1.259	3.568	5.670	7.186	0.000	6.636	6.538	0.839	7.191	4.075	6.938	2.904	4.524	5.819	5.938	5.759	2.965	9.210	1.631	6.682	4.782	5.152	2.009	3.234	4.422	0.949	7.458	1.822	]
[10.054	4.407	9.384	1.802	6.038	6.212	3.594	3.408	8.634	4.163	9.203	2.511	8.362	0.514	4.275	6.241	5.585	6.361	2.985	5.944	4.035	7.465	7.576	4.912	3.622	5.808	6.636	0.000	0.760	7.034	10.942	2.973	2.079	4.108	2.855	3.395	1.873	5.428	9.532	5.761	6.096	1.299	4.171	3.095	4.715	3.405	5.144	6.989	5.099	6.490	]
[10.492	5.166	9.668	1.847	5.948	6.120	3.823	3.863	8.773	4.912	9.235	1.759	8.547	1.198	4.709	6.853	5.632	6.989	3.527	6.699	3.317	7.844	7.383	5.234	2.923	6.474	6.538	0.760	0.000	7.016	11.328	2.627	2.828	4.243	2.392	4.011	2.502	5.992	9.361	6.518	5.821	0.553	4.651	3.614	4.556	3.327	5.574	6.987	5.806	6.188	]
[6.242	8.346	4.148	5.238	1.204	1.072	3.726	4.734	2.336	7.780	2.258	6.981	2.520	7.406	4.314	6.279	1.520	6.553	5.357	8.977	6.681	4.007	1.736	3.356	6.399	6.883	0.839	7.034	7.016	0.000	6.368	4.677	7.100	3.059	5.155	5.798	6.129	5.441	2.933	9.053	2.470	7.211	4.657	5.196	2.623	3.690	4.129	0.156	7.261	2.648	]
[1.224	9.337	2.228	9.576	7.340	7.285	7.577	7.540	4.195	8.896	5.289	12.101	3.858	11.057	6.671	5.721	6.645	5.834	8.041	8.844	12.391	3.484	7.908	6.111	12.004	6.644	7.191	10.942	11.328	6.368	0.000	9.936	9.738	7.371	10.453	7.888	9.216	5.938	7.792	9.098	8.795	11.751	6.812	7.903	8.347	8.671	5.805	6.244	7.618	9.013	]
[9.320	6.435	7.991	1.546	3.515	3.679	2.617	3.477	6.723	5.996	6.936	2.317	6.624	3.471	4.026	6.698	3.516	6.914	3.603	7.743	2.531	6.577	4.798	4.024	2.101	6.679	4.075	2.973	2.627	4.677	9.936	0.000	4.236	2.591	0.519	4.290	3.333	5.678	6.782	7.654	3.198	2.654	4.167	3.568	2.070	1.267	4.727	4.682	6.370	3.561	]
[8.722	2.361	8.505	2.693	6.362	6.526	3.375	2.509	8.190	2.085	9.035	4.533	7.798	1.805	3.277	4.496	5.581	4.563	1.870	3.872	5.945	6.379	8.073	4.191	5.499	3.908	6.938	2.079	2.828	7.100	9.738	4.236	0.000	4.054	4.346	1.850	1.014	3.872	9.901	3.701	6.882	3.376	3.030	2.038	5.335	4.025	4.052	7.014	3.094	7.324	]
[6.729	5.545	5.512	2.396	2.351	2.506	0.689	1.863	4.537	4.996	5.124	4.741	4.306	4.426	1.869	4.534	1.543	4.786	2.412	6.457	5.107	3.986	4.094	1.488	4.689	4.782	2.904	4.108	4.243	3.059	7.371	2.591	4.054	0.000	3.099	2.974	3.072	3.506	5.855	6.467	3.240	4.562	2.151	2.267	1.769	1.330	2.314	2.984	4.816	3.688	]
[9.828	6.616	8.511	1.727	3.978	4.138	3.084	3.863	7.230	6.205	7.413	1.826	7.139	3.367	4.464	7.105	4.028	7.312	3.923	7.978	2.059	7.084	5.176	4.515	1.613	7.038	4.524	2.855	2.392	5.155	10.453	0.519	4.346	3.099	0.000	4.600	3.511	6.094	7.157	7.873	3.528	2.324	4.583	3.905	2.535	1.781	5.192	5.166	6.672	3.858	]
[6.882	2.578	6.695	2.918	5.300	5.445	2.320	1.111	6.545	2.023	7.517	5.438	6.107	3.344	1.579	2.847	4.332	2.978	0.690	3.558	6.542	4.542	7.045	2.572	6.074	2.510	5.819	3.395	4.011	5.798	7.888	4.290	1.850	2.974	4.600	0.000	1.522	2.071	8.708	3.532	6.168	4.546	1.271	0.764	4.623	3.545	2.249	5.687	2.080	6.620	]
[8.272	3.108	7.816	1.795	5.358	5.524	2.406	1.726	7.341	2.699	8.118	4.024	6.985	1.861	2.577	4.369	4.610	4.495	1.175	4.488	5.280	5.775	7.063	3.389	4.818	3.974	5.938	1.873	2.502	6.129	9.216	3.333	1.014	3.072	3.511	1.522	0.000	3.564	8.903	4.368	5.872	3.045	2.404	1.315	4.322	3.019	3.422	6.049	3.357	6.315	]
[4.870	3.571	5.055	4.605	5.385	5.483	3.132	2.260	5.419	3.060	6.622	7.256	4.884	5.410	1.680	1.035	4.268	1.281	2.466	3.674	8.139	2.836	7.012	2.226	7.679	1.442	5.759	5.428	5.992	5.441	5.938	5.678	3.872	3.506	6.094	2.071	3.564	0.000	8.331	3.817	6.620	6.506	1.512	2.389	5.259	4.609	1.339	5.298	2.012	7.047	]
[8.086	11.269	5.698	7.744	3.552	3.383	6.542	7.626	3.773	10.704	2.507	8.890	4.304	9.961	7.245	9.111	4.380	9.382	8.232	11.904	8.105	6.477	1.984	6.288	7.968	9.771	2.965	9.532	9.361	2.933	7.792	6.782	9.901	5.855	7.157	8.708	8.903	8.331	0.000	11.985	3.653	9.436	7.588	8.076	4.820	6.134	7.041	3.061	10.188	3.416	]
[7.894	1.357	8.714	6.147	8.733	8.865	5.839	4.618	9.236	1.669	10.425	8.234	8.698	5.413	4.767	3.483	7.690	3.310	4.191	0.307	9.615	6.543	10.461	5.698	9.161	2.556	9.210	5.761	6.518	9.053	9.098	7.654	3.701	6.467	7.873	3.532	4.368	3.817	11.985	0.000	9.690	7.059	4.428	4.291	8.153	7.056	4.978	8.923	1.820	10.142	]
[8.561	8.698	6.592	4.390	1.494	1.518	3.851	5.072	4.802	8.168	4.452	5.237	4.976	6.565	5.075	7.610	2.506	7.877	5.545	9.691	4.535	6.071	1.704	4.407	4.350	7.974	1.631	6.096	5.821	2.470	8.795	3.198	6.882	3.240	3.528	6.168	5.872	6.620	3.653	9.690	0.000	5.838	5.378	5.423	1.564	2.861	5.312	2.574	8.055	0.452	]
[10.942	5.705	10.039	2.192	6.102	6.271	4.200	4.342	9.061	5.461	9.452	1.291	8.863	1.689	5.174	7.382	5.881	7.523	4.041	7.243	2.902	8.270	7.452	5.642	2.545	7.019	6.682	1.299	0.553	7.211	11.751	2.654	3.376	4.562	2.324	4.546	3.045	6.506	9.436	7.059	5.838	0.000	5.135	4.120	4.677	3.532	6.033	7.194	6.358	6.179	]
[5.886	3.703	5.475	3.131	4.314	4.441	1.665	0.795	5.275	3.136	6.271	5.795	4.836	4.250	0.344	2.532	3.262	2.755	1.231	4.382	6.630	3.378	6.035	1.335	6.171	2.643	4.782	4.171	4.651	4.657	6.812	4.167	3.030	2.151	4.583	1.271	2.404	1.512	7.588	4.428	5.378	5.135	0.000	1.092	3.917	3.129	1.028	4.535	2.697	5.822	]
[6.974	3.285	6.519	2.278	4.614	4.765	1.593	0.478	6.153	2.746	7.032	4.890	5.760	3.158	1.269	3.311	3.698	3.485	0.169	4.322	5.891	4.460	6.360	2.153	5.424	3.137	5.152	3.095	3.614	5.196	7.903	3.568	2.038	2.267	3.905	0.764	1.315	2.389	8.076	4.291	5.423	4.120	1.092	0.000	3.872	2.782	2.107	5.095	2.820	5.876	]
[7.909	7.139	6.259	2.941	1.446	1.609	2.322	3.540	4.780	6.612	4.879	4.360	4.765	5.155	3.638	6.279	1.703	6.536	3.989	8.164	4.147	5.238	2.861	3.122	3.824	6.551	2.009	4.715	4.556	2.623	8.347	2.070	5.335	1.769	2.535	4.623	4.322	5.259	4.820	8.153	1.564	4.677	3.917	3.872	0.000	1.346	4.011	2.641	6.556	2.014	]
[8.055	5.955	6.748	1.610	2.637	2.811	1.478	2.554	5.570	5.455	5.921	3.499	5.426	3.827	2.930	5.643	2.363	5.877	2.868	7.099	3.778	5.312	4.196	2.791	3.360	5.742	3.234	3.405	3.327	3.690	8.671	1.267	4.025	1.330	1.781	3.545	3.019	4.609	6.134	7.056	2.861	3.532	3.129	2.782	1.346	0.000	3.548	3.666	5.582	3.299	]
[4.919	4.470	4.454	3.931	4.048	4.145	2.111	1.736	4.387	3.912	5.481	6.579	3.909	5.253	0.869	2.299	2.930	2.567	2.253	4.876	7.250	2.354	5.676	0.905	6.804	2.767	4.422	5.144	5.574	4.129	5.805	4.727	4.052	2.314	5.192	2.249	3.422	1.339	7.041	4.978	5.312	6.033	1.028	2.107	4.011	3.548	0.000	3.990	3.163	5.731	]
[6.102	8.229	4.028	5.198	1.251	1.134	3.644	4.630	2.248	7.662	2.260	6.992	2.404	7.354	4.192	6.130	1.441	6.404	5.257	8.844	6.728	3.852	1.891	3.227	6.437	6.740	0.949	6.989	6.987	0.156	6.244	4.682	7.014	2.984	5.166	5.687	6.049	5.298	3.061	8.923	2.574	7.194	4.535	5.095	2.641	3.666	3.990	0.000	7.128	2.769	]
[6.456	1.725	7.005	4.972	7.006	7.130	4.239	3.041	7.427	1.362	8.606	7.382	6.896	4.891	3.024	1.897	5.936	1.818	2.768	1.716	8.581	4.802	8.715	3.912	8.115	1.006	7.458	5.099	5.806	7.261	7.618	6.370	3.094	4.816	6.672	2.080	3.357	2.012	10.188	1.820	8.055	6.358	2.697	2.820	6.556	5.582	3.163	7.128	0.000	8.503	]
[8.831	9.150	6.795	4.807	1.816	1.805	4.303	5.523	4.947	8.620	4.472	5.512	5.168	6.966	5.516	8.030	2.884	8.298	5.997	10.141	4.696	6.397	1.557	4.828	4.552	8.409	1.822	6.490	6.188	2.648	9.013	3.561	7.324	3.688	3.858	6.620	6.315	7.047	3.416	10.142	0.452	6.179	5.822	5.876	2.014	3.299	5.731	2.769	8.503	0.000	]
];
