[6.162	4.981	11.070	7.204	8.694	4.553	10.932	12.003	7.863	8.997	8.817	6.950	0.000	4.914	7.302	6.148	8.361	9.573	7.241	9.103	1.495	7.844	8.418	7.848	4.035	5.264	6.386	3.821	1.601	6.149	4.436	3.971	6.613	10.055	9.376	9.979	8.483	6.753	5.016	6.970	12.362	9.871	4.968	9.867	3.158	3.375	5.744	8.459	9.590	7.903	]
[4.505	3.955	7.867	2.723	4.024	4.179	7.621	8.742	5.434	5.514	4.663	3.942	4.914	0.000	5.020	5.666	3.746	6.024	6.560	4.836	3.508	4.738	3.667	3.277	4.890	4.099	4.693	1.092	4.890	1.689	1.907	1.342	2.162	7.891	5.091	8.252	6.522	3.352	2.630	3.851	8.433	6.525	5.354	7.502	4.651	2.022	1.539	7.532	6.231	5.705	]
[1.195	2.356	3.833	6.975	4.498	2.893	3.750	4.754	0.561	2.289	3.283	1.254	7.302	5.020	0.000	2.308	4.197	2.774	2.354	3.649	6.680	1.229	4.670	3.927	3.875	2.085	1.013	5.242	6.091	3.788	3.507	6.032	3.639	2.952	3.830	3.232	1.501	1.926	2.642	1.403	5.555	2.815	3.303	2.649	4.566	4.465	6.400	2.814	2.592	0.695	]
[1.510	1.733	5.815	8.137	6.500	1.765	5.810	6.675	2.707	4.594	5.494	3.139	6.148	5.666	2.308	0.000	6.161	5.059	1.106	5.867	5.994	3.504	6.573	5.786	2.157	1.568	1.495	5.424	4.668	5.040	3.777	6.257	5.101	4.140	6.072	3.891	2.676	3.631	3.065	3.284	7.769	5.017	1.283	4.097	3.024	4.276	7.199	2.320	4.830	2.486	]
[4.652	5.064	5.058	3.848	0.365	5.616	4.743	5.764	4.219	2.966	1.452	3.050	8.361	3.746	4.197	6.161	0.000	3.220	6.519	1.384	7.103	3.101	0.515	0.516	6.700	4.982	4.679	4.728	7.865	2.216	4.057	5.076	1.749	6.099	1.561	6.788	5.329	2.538	3.886	2.897	4.926	3.830	6.633	5.608	6.943	5.011	4.175	6.964	3.598	4.607	]
[3.891	4.924	1.893	6.976	3.320	5.514	1.613	2.723	2.360	0.577	1.769	2.629	9.573	6.024	2.774	5.059	3.220	0.000	4.846	1.931	8.666	1.773	3.716	3.320	6.572	4.691	3.753	6.681	8.572	4.364	5.250	7.308	3.945	3.120	1.911	3.938	2.978	2.881	4.562	2.603	2.844	0.611	6.068	2.623	7.174	6.347	6.979	4.748	0.432	2.648	]
[2.106	2.737	5.246	8.903	6.833	2.856	5.300	6.040	2.543	4.472	5.631	3.483	7.241	6.560	2.354	1.106	6.519	4.846	0.000	5.993	7.097	3.568	6.976	6.209	3.223	2.520	1.971	6.419	5.738	5.731	4.716	7.254	5.710	3.292	6.162	2.901	2.042	4.087	3.931	3.638	7.366	4.673	2.306	3.352	4.099	5.317	8.072	1.219	4.542	2.206	]
[4.426	5.136	3.702	5.230	1.409	5.732	3.381	4.383	3.495	1.824	0.373	2.786	9.103	4.836	3.649	5.867	1.384	1.931	5.993	0.000	7.969	2.425	1.837	1.655	6.843	4.983	4.383	5.707	8.391	3.169	4.672	6.177	2.682	4.978	0.273	5.741	4.474	2.556	4.250	2.663	3.624	2.539	6.586	4.479	7.247	5.732	5.478	6.214	2.344	3.874	]
[5.643	4.524	10.296	5.711	7.418	4.250	10.122	11.226	7.226	8.096	7.713	6.103	1.495	3.508	6.680	5.994	7.103	8.666	7.097	7.969	0.000	7.013	7.109	6.598	4.105	4.801	5.874	2.424	2.310	4.891	3.417	2.482	5.372	9.572	8.240	9.626	8.010	5.789	4.152	6.094	11.375	9.031	4.992	9.319	3.324	2.320	4.251	8.297	8.739	7.335	]
[2.178	3.156	3.288	6.281	3.371	3.751	3.110	4.214	1.121	1.211	2.063	0.910	7.844	4.738	1.229	3.504	3.101	1.773	3.568	2.425	7.013	0.000	3.600	2.914	4.823	2.932	2.076	5.210	6.804	3.234	3.627	5.921	2.948	3.260	2.602	3.810	2.239	1.387	2.865	0.936	4.616	2.029	4.383	2.822	5.404	4.702	5.941	3.873	1.746	1.510	]
[5.063	5.396	5.535	3.439	0.462	5.929	5.217	6.217	4.715	3.478	1.948	3.495	8.418	3.667	4.670	6.573	0.515	3.716	6.976	1.837	7.109	3.600	0.000	0.790	6.994	5.334	5.104	4.700	8.017	2.288	4.221	4.966	1.873	6.615	1.978	7.303	5.833	2.942	4.149	3.340	5.273	4.327	6.982	6.123	7.183	5.110	3.908	7.453	4.102	5.102	]
[4.276	4.615	5.200	3.658	0.869	5.155	4.898	5.958	4.012	2.985	1.609	2.727	7.848	3.277	3.927	5.786	0.516	3.320	6.209	1.655	6.598	2.914	0.790	0.000	6.228	4.547	4.322	4.235	7.351	1.708	3.544	4.614	1.235	6.042	1.880	6.685	5.153	2.156	3.397	2.571	5.272	3.919	6.197	5.561	6.448	4.495	3.823	6.728	3.664	4.395	]
[2.693	1.710	7.678	7.596	7.064	1.111	7.617	8.583	4.405	6.029	6.483	4.114	4.035	4.890	3.875	2.157	6.700	6.572	3.223	6.843	4.105	4.823	6.994	6.228	0.000	1.898	2.862	4.265	2.516	4.948	3.099	5.027	5.206	6.245	7.092	6.045	4.716	4.301	2.857	4.212	9.402	6.683	0.933	6.145	0.878	3.007	6.383	4.437	6.446	4.315	]
[0.903	0.284	5.917	6.594	5.340	0.825	5.823	6.840	2.642	4.141	4.617	2.224	5.264	4.099	2.085	1.568	4.982	4.691	2.520	4.983	4.801	2.932	5.334	4.547	1.898	0.000	1.122	3.900	4.006	3.564	2.214	4.735	3.693	4.806	5.225	4.825	3.234	2.483	1.508	2.329	7.531	4.841	1.651	4.603	2.497	2.822	5.631	3.622	4.591	2.644	]
[0.232	1.404	4.833	6.943	5.014	1.900	4.759	5.748	1.550	3.238	4.010	1.644	6.386	4.693	1.013	1.495	4.679	3.753	1.971	4.383	5.874	2.076	5.104	4.322	2.862	1.122	0.000	4.712	5.116	3.761	2.954	5.535	3.743	3.702	4.596	3.786	2.136	2.168	2.101	1.791	6.559	3.826	2.318	3.484	3.564	3.772	6.171	2.839	3.596	1.522	]
[4.497	3.695	8.454	3.614	5.029	3.763	8.235	9.359	5.723	6.136	5.491	4.336	3.821	1.092	5.242	5.424	4.728	6.681	6.419	5.707	2.424	5.210	4.700	4.235	4.265	3.900	4.712	0.000	3.880	2.550	1.760	0.835	3.040	8.187	5.972	8.441	6.720	3.851	2.627	4.279	9.238	7.129	4.877	7.844	3.871	1.258	2.224	7.493	6.832	5.937	]
[4.907	3.735	9.918	7.488	8.220	3.220	9.813	10.843	6.649	8.001	8.069	5.955	1.601	4.890	6.091	4.668	7.865	8.572	5.738	8.391	2.310	6.804	8.017	7.351	2.516	4.006	5.116	3.880	0.000	5.738	3.808	4.337	6.147	8.696	8.660	8.546	7.138	5.894	4.148	6.005	11.408	8.796	3.438	8.552	1.645	2.959	6.064	6.951	8.530	6.634	]
[3.630	3.536	6.229	3.200	2.544	3.972	5.971	7.086	4.099	3.874	2.979	2.572	6.149	1.689	3.788	5.040	2.216	4.364	5.731	3.169	4.891	3.234	2.288	1.708	4.948	3.564	3.761	2.550	5.738	0.000	1.975	3.019	0.490	6.479	3.430	6.947	5.249	1.906	2.129	2.447	6.747	4.887	5.122	6.054	5.010	2.822	2.707	6.522	4.596	4.424	]
[2.742	2.053	6.914	4.533	4.412	2.285	6.726	7.838	4.008	4.681	4.382	2.721	4.436	1.907	3.507	3.777	4.057	5.250	4.716	4.672	3.417	3.627	4.221	3.544	3.099	2.214	2.954	1.760	3.808	1.975	0.000	2.581	2.349	6.459	4.945	6.686	4.971	2.373	0.870	2.696	7.971	5.628	3.468	6.136	3.053	1.099	3.446	5.754	5.334	4.200	]
[5.323	4.529	9.122	3.238	5.342	4.583	8.889	10.013	6.497	6.781	5.998	5.071	3.971	1.342	6.032	6.257	5.076	7.308	7.254	6.177	2.482	5.921	4.966	4.614	5.027	4.735	5.535	0.835	4.337	3.019	2.581	0.000	3.499	8.966	6.433	9.245	7.519	4.542	3.441	5.001	9.767	7.786	5.680	8.609	4.563	2.042	1.778	8.326	7.490	6.727	]
[3.639	3.701	5.825	3.355	2.089	4.184	5.557	6.667	3.892	3.478	2.501	2.391	6.613	2.162	3.639	5.101	1.749	3.945	5.710	2.682	5.372	2.948	1.873	1.235	5.206	3.693	3.743	3.040	6.147	0.490	2.349	3.499	0.000	6.208	2.942	6.723	5.056	1.714	2.351	2.250	6.271	4.487	5.301	5.766	5.334	3.264	3.053	6.424	4.200	4.239	]
[3.933	5.090	2.365	9.534	6.281	5.506	2.564	2.940	2.469	3.165	4.730	3.953	10.055	7.891	2.952	4.140	6.099	3.120	3.292	4.978	9.572	3.260	6.615	6.042	6.245	4.806	3.702	8.187	8.696	6.479	6.459	8.966	6.208	0.000	5.005	0.884	1.573	4.584	5.595	4.056	4.675	2.595	5.421	0.500	7.070	7.406	9.177	2.459	2.688	2.263	]
[4.646	5.383	3.605	5.402	1.530	5.981	3.279	4.246	3.645	1.886	0.609	3.017	9.376	5.091	3.830	6.072	1.561	1.911	6.162	0.273	8.240	2.602	1.978	1.880	7.092	5.225	4.596	5.972	8.660	3.430	4.945	6.433	2.942	5.005	0.000	5.789	4.584	2.814	4.517	2.899	3.392	2.504	6.819	4.505	7.506	6.005	5.699	6.338	2.336	4.018	]
[4.016	5.102	3.235	10.075	6.996	5.439	3.445	3.743	2.849	3.916	5.469	4.377	9.979	8.252	3.232	3.891	6.788	3.938	2.901	5.741	9.626	3.810	7.303	6.685	6.045	4.825	3.786	8.441	8.546	6.947	6.686	9.245	6.723	0.884	5.789	0.000	1.731	5.041	5.816	4.500	5.545	3.443	5.165	1.338	6.903	7.557	9.609	1.852	3.509	2.549	]
[2.367	3.517	3.208	8.410	5.581	3.937	3.258	4.026	1.166	2.730	4.150	2.678	8.483	6.522	1.501	2.676	5.329	2.978	2.042	4.474	8.010	2.239	5.833	5.153	4.716	3.234	2.136	6.720	7.138	5.249	4.971	7.519	5.056	1.573	4.584	1.731	0.000	3.351	4.100	2.810	5.338	2.700	3.933	1.431	5.522	5.875	7.891	1.776	2.617	0.826	]
[2.121	2.605	4.605	5.061	2.887	3.192	4.393	5.514	2.195	2.316	2.208	0.677	6.753	3.352	1.926	3.631	2.538	2.881	4.087	2.556	5.789	1.387	2.942	2.156	4.301	2.483	2.168	3.851	5.894	1.906	2.373	4.542	1.714	4.584	2.814	5.041	3.351	0.000	1.756	0.542	5.612	3.288	4.126	4.172	4.693	3.471	4.593	4.725	2.991	2.530	]
[1.897	1.428	6.145	5.087	4.251	1.844	5.975	7.075	3.153	3.986	3.923	1.957	5.016	2.630	2.642	3.065	3.886	4.562	3.931	4.250	4.152	2.865	4.149	3.397	2.857	1.508	2.101	2.627	4.148	2.129	0.870	3.441	2.351	5.595	4.517	5.816	4.100	1.756	0.000	1.961	7.348	4.890	2.996	5.280	3.061	1.858	4.147	4.924	4.602	3.333	]
[1.792	2.503	4.219	5.601	3.227	3.105	4.031	5.142	1.653	2.027	2.294	0.156	6.970	3.851	1.403	3.284	2.897	2.603	3.638	2.663	6.094	0.936	3.340	2.571	4.212	2.329	1.791	4.279	6.005	2.447	2.696	5.001	2.250	4.056	2.899	4.500	2.810	0.542	1.961	0.000	5.412	2.937	3.924	3.654	4.696	3.778	5.125	4.214	2.646	1.989	]
[6.711	7.766	2.311	8.703	4.811	8.355	2.135	2.052	5.076	3.409	3.770	5.454	12.362	8.433	5.555	7.769	4.926	2.844	7.366	3.624	11.375	4.616	5.273	5.272	9.402	7.531	6.559	9.238	11.408	6.747	7.971	9.767	6.271	4.675	3.392	5.545	5.338	5.612	7.348	5.412	0.000	2.754	8.856	4.316	10.017	9.069	9.090	6.949	2.964	5.285	]
[3.991	5.092	1.343	7.571	3.931	5.665	1.106	2.230	2.323	1.013	2.380	2.934	9.871	6.525	2.815	5.017	3.830	0.611	4.673	2.539	9.031	2.029	4.327	3.919	6.683	4.841	3.826	7.129	8.796	4.887	5.628	7.786	4.487	2.595	2.504	3.443	2.700	3.288	4.890	2.937	2.754	0.000	6.108	2.108	7.338	6.714	7.534	4.430	0.297	2.538	]
[2.206	1.600	7.006	7.997	6.992	1.184	6.975	7.889	3.788	5.557	6.216	3.802	4.968	5.354	3.303	1.283	6.633	6.068	2.306	6.586	4.992	4.383	6.982	6.197	0.933	1.651	2.318	4.877	3.438	5.122	3.468	5.680	5.301	5.421	6.819	5.165	3.933	4.126	2.996	3.924	8.856	6.108	0.000	5.361	1.810	3.637	6.885	3.515	5.893	3.637	]
[3.710	4.886	2.027	9.078	5.786	5.340	2.184	2.715	2.128	2.667	4.232	3.561	9.867	7.502	2.649	4.097	5.608	2.623	3.352	4.479	9.319	2.822	6.123	5.561	6.145	4.603	3.484	7.844	8.552	6.054	6.136	8.609	5.766	0.500	4.505	1.338	1.431	4.172	5.280	3.654	4.316	2.108	5.361	0.000	6.946	7.114	8.758	2.676	2.191	1.984	]
[3.371	2.251	8.396	7.373	7.308	1.675	8.314	9.313	5.114	6.615	6.900	4.619	3.158	4.651	4.566	3.024	6.943	7.174	4.099	7.247	3.324	5.404	7.183	6.448	0.878	2.497	3.564	3.871	1.645	5.010	3.053	4.563	5.334	7.070	7.506	6.903	5.522	4.693	3.061	4.696	10.017	7.338	1.810	6.946	0.000	2.651	6.070	5.315	7.087	5.064	]
[3.544	2.583	7.989	4.733	5.353	2.559	7.809	8.916	4.993	5.776	5.454	3.793	3.375	2.022	4.465	4.276	5.011	6.347	5.317	5.732	2.320	4.702	5.110	4.495	3.007	2.822	3.772	1.258	2.959	2.822	1.099	2.042	3.264	7.406	6.005	7.557	5.875	3.471	1.858	3.778	9.069	6.714	3.637	7.114	2.651	0.000	3.421	6.444	6.422	5.144	]
[5.994	5.493	8.868	1.460	4.348	5.714	8.592	9.691	6.763	6.529	5.400	5.238	5.744	1.539	6.400	7.199	4.175	6.979	8.072	5.478	4.251	5.941	3.908	3.823	6.383	5.631	6.171	2.224	6.064	2.707	3.446	1.778	3.053	9.177	5.699	9.609	7.891	4.593	4.147	5.125	9.090	7.534	6.885	8.758	6.070	3.421	0.000	9.007	7.250	7.066	]
[3.029	3.865	4.695	9.721	7.242	4.048	4.819	5.376	2.753	4.502	5.876	4.062	8.459	7.532	2.814	2.320	6.964	4.748	1.219	6.214	8.297	3.873	7.453	6.728	4.437	3.622	2.839	7.493	6.951	6.522	5.754	8.326	6.424	2.459	6.338	1.852	1.776	4.725	4.924	4.214	6.949	4.430	3.515	2.676	5.315	6.444	9.007	0.000	4.375	2.364	]
[3.753	4.837	1.636	7.310	3.718	5.415	1.403	2.527	2.124	0.722	2.156	2.646	9.590	6.231	2.592	4.830	3.598	0.432	4.542	2.344	8.739	1.746	4.102	3.664	6.446	4.591	3.596	6.832	8.530	4.596	5.334	7.490	4.200	2.688	2.336	3.509	2.617	2.991	4.602	2.646	2.964	0.297	5.893	2.191	7.087	6.422	7.250	4.375	0.000	2.371	]
[1.742	2.925	3.373	7.590	4.881	3.415	3.340	4.269	0.389	2.268	3.528	1.855	7.903	5.705	0.695	2.486	4.607	2.648	2.206	3.874	7.335	1.510	5.102	4.395	4.315	2.644	1.522	5.937	6.634	4.424	4.200	6.727	4.239	2.263	4.018	2.549	0.826	2.530	3.333	1.989	5.285	2.538	3.637	1.984	5.064	5.144	7.066	2.364	2.371	0.000	]
];
