[0.664	8.152	4.329	4.097	7.043	1.052	7.427	6.732	0.000	2.044	1.404	4.177	8.389	5.875	2.046	1.786	5.002	4.556	2.192	5.956	6.467	4.531	2.368	2.791	1.774	7.490	5.995	2.468	5.040	5.493	4.276	3.075	4.175	7.213	1.281	2.061	7.665	7.027	3.531	7.702	4.386	4.465	5.926	3.871	1.396	0.245	0.894	8.033	7.068	4.610	3.082	7.327	4.954	2.515	5.806	5.202	5.476	4.480	7.307	7.377	2.453	3.100	4.302	3.939	2.526	4.271	5.014	1.698	1.607	7.007	2.641	8.230	4.920	4.731	6.247	1.509	3.444	6.879	4.065	7.121	6.885	2.731	2.675	4.043	4.302	1.254	7.952	5.998	7.569	4.858	7.932	7.611	5.415	6.005	1.324	1.677	4.827	2.789	6.180	7.411	]
[2.623	7.405	5.855	2.310	7.432	3.054	6.654	4.716	2.044	0.000	2.991	6.153	6.833	6.467	1.509	1.496	2.960	3.432	0.764	3.920	4.937	3.195	1.767	4.738	1.122	7.536	4.244	1.279	4.326	5.653	4.924	1.139	3.019	6.494	3.095	1.909	6.103	6.045	1.491	7.081	3.900	2.578	3.992	2.735	2.047	2.204	2.615	7.575	6.987	2.592	1.707	6.974	3.761	3.919	6.462	5.630	4.823	4.606	5.582	6.900	1.662	1.218	5.183	5.665	3.054	5.968	4.836	2.691	2.665	5.182	1.258	7.488	2.999	6.095	6.486	2.124	3.024	4.910	4.553	6.845	6.894	1.832	4.704	3.629	2.265	3.243	6.298	4.549	5.989	3.377	7.941	6.591	3.731	4.120	2.925	3.396	3.986	2.261	4.315	5.638	]
[1.597	7.491	2.961	5.254	5.818	0.919	6.810	7.362	1.404	2.991	0.000	3.288	8.349	4.599	2.181	3.162	5.791	4.386	2.778	6.824	6.476	5.854	2.366	1.884	3.088	6.403	6.242	2.798	4.529	4.422	3.038	4.124	5.528	6.569	0.409	3.461	7.653	6.570	4.426	6.977	5.789	4.958	6.409	5.223	2.791	1.514	2.008	7.197	6.055	5.308	3.340	6.454	4.792	1.111	4.510	4.015	4.887	3.496	7.474	6.575	2.538	4.186	2.972	2.678	3.862	2.990	4.163	2.993	0.710	7.300	3.892	7.564	5.990	3.332	5.107	2.900	4.848	7.392	2.919	6.213	5.832	2.777	2.112	3.450	5.194	1.754	8.022	5.961	7.577	4.931	6.852	7.156	5.626	6.414	0.080	2.517	4.425	4.185	6.556	7.628	]
[3.799	9.800	2.349	8.270	6.786	3.125	9.231	10.649	4.177	6.153	3.288	0.000	11.373	5.551	5.462	5.821	9.048	7.446	6.049	10.058	9.576	8.569	5.618	1.420	5.907	7.817	9.468	6.084	7.273	6.177	4.613	7.239	8.155	8.965	3.078	5.947	10.713	9.233	7.634	9.204	7.918	8.245	9.691	7.867	5.153	4.098	4.076	9.191	7.730	8.583	6.613	8.429	7.837	2.931	5.369	5.492	7.500	5.656	10.647	8.688	5.800	7.272	4.126	1.540	5.719	1.675	6.459	4.936	3.900	10.530	6.796	9.858	9.095	3.002	6.524	5.215	7.104	10.675	4.838	8.130	7.422	6.021	1.587	6.223	8.409	3.308	11.132	9.047	10.653	8.109	8.238	9.792	8.848	9.684	3.333	3.829	7.293	6.655	9.818	10.824	]
[9.052	3.737	9.727	7.033	7.487	9.025	3.500	3.977	8.389	6.833	8.349	11.373	0.000	7.643	6.367	8.299	5.095	3.965	6.301	5.357	1.923	8.374	6.080	10.118	7.924	6.488	2.697	5.931	4.204	6.259	7.281	6.667	8.598	3.683	8.709	8.675	0.730	2.767	5.996	4.116	10.019	4.403	3.497	8.479	8.871	8.624	9.214	4.841	5.891	4.890	5.320	5.013	3.561	8.442	7.810	6.939	4.152	6.094	1.518	4.580	5.959	6.795	7.874	10.133	9.857	10.264	5.367	9.511	7.643	2.210	7.574	3.782	6.529	9.455	6.678	8.954	9.412	3.331	6.875	5.231	6.139	5.684	10.457	5.176	5.725	9.610	0.748	2.401	0.845	3.534	6.550	2.554	3.113	3.180	8.340	10.031	4.101	8.782	2.963	1.688	]
[6.194	4.825	3.216	8.622	1.278	5.470	4.496	8.913	5.875	6.467	4.599	5.551	7.643	0.000	4.964	7.378	8.107	4.760	5.794	9.151	6.416	9.661	4.755	5.055	7.160	2.290	6.970	5.383	3.756	1.401	1.605	7.448	9.475	4.234	4.936	7.767	7.196	4.932	7.339	4.197	10.113	6.777	7.754	9.182	7.245	6.047	6.601	3.930	2.351	7.516	5.422	3.235	4.945	3.634	0.204	0.904	3.589	2.063	7.621	3.611	4.913	7.574	1.666	4.012	8.401	3.905	2.444	7.557	4.275	7.874	7.702	4.858	9.011	2.610	1.126	7.362	9.162	8.600	1.917	2.918	2.015	4.872	5.712	3.383	7.908	6.298	7.742	5.944	7.203	5.678	2.695	5.338	6.461	7.551	4.669	7.088	4.082	8.417	7.561	7.896	]
[2.703	6.243	4.680	3.705	5.925	2.690	5.502	5.204	2.046	1.509	2.181	5.462	6.367	4.964	0.000	2.685	3.736	2.511	0.853	4.804	4.452	4.698	0.344	4.065	2.376	6.071	4.093	0.636	3.107	4.158	3.440	2.512	4.527	5.309	2.463	3.117	5.648	5.028	2.549	5.848	5.329	2.786	4.229	4.241	2.900	2.289	2.916	6.269	5.547	3.207	1.161	5.620	2.908	2.799	4.964	4.121	3.578	3.106	5.363	5.596	0.409	2.629	3.744	4.657	4.088	4.920	3.396	3.460	1.586	5.141	2.760	6.325	4.234	4.814	4.987	3.011	4.411	5.213	3.054	5.462	5.433	0.686	4.243	2.239	3.257	3.245	5.965	3.968	5.558	2.853	6.487	5.605	3.486	4.233	2.145	3.719	2.842	3.639	4.379	5.496	]
[2.022	8.842	6.111	2.575	8.460	2.774	8.093	5.839	1.786	1.496	3.162	5.821	8.299	7.378	2.685	0.000	3.998	4.905	2.186	4.769	6.417	2.766	3.012	4.495	0.376	8.722	5.669	2.688	5.728	6.766	5.778	1.890	2.392	7.920	3.067	0.434	7.572	7.518	2.547	8.488	2.734	3.961	5.288	2.090	0.782	1.774	1.783	8.940	8.218	3.785	3.186	8.302	5.247	4.258	7.337	6.614	6.216	5.712	7.003	8.266	2.972	1.834	5.906	5.719	1.562	6.053	6.073	1.367	3.172	6.553	1.088	8.925	3.490	6.491	7.575	0.796	1.785	6.136	5.483	8.147	8.089	3.197	4.250	4.922	3.206	2.553	7.741	6.040	7.454	4.870	9.145	8.071	5.188	5.462	3.082	2.367	5.413	1.048	5.669	7.035	]
[5.576	7.141	8.410	1.989	8.740	5.994	6.456	1.845	5.002	2.960	5.791	9.048	5.095	8.107	3.736	3.998	0.000	3.572	3.014	1.079	3.602	3.287	3.727	7.628	3.685	8.408	2.495	3.109	4.770	6.924	6.825	2.109	3.551	6.410	5.970	4.243	4.451	5.598	1.493	7.062	5.019	1.375	1.609	3.476	4.750	5.163	5.529	7.742	7.760	0.591	2.788	7.372	3.611	6.533	8.170	7.204	5.208	6.045	3.595	7.127	3.527	2.171	7.260	8.381	5.388	8.652	5.867	5.365	5.295	2.965	2.982	7.222	1.454	8.504	7.725	4.787	4.558	2.222	6.371	7.371	7.797	3.429	7.647	4.738	0.801	6.195	4.394	3.527	4.312	2.804	8.722	5.979	2.409	1.916	5.736	6.267	4.355	4.077	2.133	3.507	]
[5.208	4.006	6.001	4.737	5.225	5.091	3.258	4.153	4.556	3.432	4.386	7.446	3.965	4.760	2.511	4.905	3.572	0.000	2.722	4.531	2.131	6.053	2.190	6.162	4.541	4.836	2.278	2.240	1.198	3.456	3.798	3.820	6.070	3.126	4.751	5.331	3.279	2.614	3.364	3.751	7.227	2.199	2.994	5.846	5.303	4.799	5.427	4.340	4.190	3.007	1.725	3.868	0.407	4.523	4.861	3.875	1.654	2.750	3.248	3.684	2.110	3.969	4.349	6.293	6.432	6.464	2.368	5.905	3.679	3.285	4.532	4.090	4.777	5.857	4.213	5.405	6.412	3.858	3.335	3.831	4.226	1.834	6.492	1.475	3.637	5.728	3.686	1.600	3.211	0.919	5.155	3.166	1.717	2.798	4.379	6.231	0.783	5.669	2.826	3.463	]
[2.842	6.664	5.468	2.852	6.717	3.070	5.914	4.618	2.192	0.764	2.778	6.049	6.301	5.794	0.853	2.186	3.014	2.722	0.000	4.059	4.383	3.882	1.044	4.631	1.827	6.785	3.817	0.516	3.570	4.922	4.287	1.662	3.744	5.747	2.977	2.615	5.571	5.333	1.722	6.328	4.664	2.281	3.748	3.469	2.610	2.404	2.941	6.814	6.230	2.534	1.019	6.210	3.073	3.554	5.801	4.938	4.065	3.883	5.142	6.139	0.914	1.782	4.597	5.380	3.712	5.661	4.080	3.235	2.298	4.818	2.006	6.748	3.393	5.638	5.758	2.705	3.784	4.713	3.892	6.081	6.143	1.069	4.707	2.868	2.459	3.446	5.816	3.956	5.465	2.783	7.187	5.888	3.254	3.815	2.725	3.755	3.239	3.018	3.989	5.232	]
[6.497	7.855	9.482	2.379	9.741	6.974	7.208	1.499	5.956	3.920	6.824	10.058	5.357	9.151	4.804	4.769	1.079	4.531	4.059	0.000	4.166	3.409	4.804	8.639	4.497	9.346	3.034	4.181	5.718	7.939	7.895	2.932	3.784	7.192	6.983	4.948	4.798	6.316	2.429	7.841	5.270	2.377	1.980	3.796	5.546	6.099	6.410	8.549	8.690	1.656	3.866	8.238	4.515	7.596	9.219	8.248	6.129	7.088	3.844	7.962	4.604	2.952	8.335	9.436	6.024	9.713	6.869	6.127	6.351	3.147	3.695	7.933	1.503	9.581	8.726	5.565	4.991	2.097	7.438	8.262	8.749	4.508	8.624	5.772	1.655	7.110	4.616	4.212	4.659	3.695	9.640	6.632	3.144	2.325	6.766	7.108	5.308	4.646	2.501	3.677	]
[7.131	3.743	8.083	5.396	6.550	7.123	3.169	3.124	6.467	4.937	6.476	9.576	1.923	6.416	4.452	6.417	3.602	2.131	4.383	4.166	0.000	6.767	4.173	8.282	6.041	5.794	1.134	4.008	2.694	5.020	5.753	4.871	6.932	3.216	6.825	6.805	1.198	2.250	4.228	3.834	8.296	2.629	2.189	6.780	6.966	6.702	7.291	4.582	5.136	3.256	3.398	4.448	1.750	6.654	6.555	5.606	2.833	4.604	1.209	4.088	4.045	5.007	6.333	8.412	7.979	8.572	3.990	7.603	5.777	1.547	5.753	3.817	5.051	7.887	5.613	7.051	7.626	2.577	5.311	4.565	5.302	3.772	8.588	3.495	4.092	7.692	1.556	0.534	1.107	1.611	5.983	2.482	1.292	1.847	6.463	8.108	2.464	6.962	1.699	1.481	]
[4.778	10.003	8.815	1.374	10.598	5.538	9.269	4.868	4.531	3.195	5.854	8.569	8.374	9.661	4.698	2.766	3.287	6.053	3.882	3.409	6.767	0.000	4.926	7.260	2.769	10.609	5.720	4.341	7.158	8.795	8.118	2.292	0.490	9.164	5.807	2.629	7.712	8.505	2.695	9.798	1.881	4.178	4.896	0.718	3.422	4.537	4.497	10.390	10.023	3.516	4.515	9.875	6.260	6.912	9.657	8.816	7.654	7.762	6.881	9.728	4.790	2.148	8.358	8.469	3.259	8.800	7.902	3.761	5.723	6.249	2.001	10.087	1.933	9.144	9.632	3.370	1.868	5.397	7.748	9.793	9.967	4.895	6.988	6.673	2.676	5.270	7.680	6.580	7.575	5.588	10.993	8.968	5.490	5.198	5.776	4.914	6.764	1.962	5.418	6.793	]
[3.018	5.900	4.692	3.873	5.675	2.950	5.158	5.104	2.368	1.767	2.366	5.618	6.080	4.755	0.344	3.012	3.727	2.190	1.044	4.804	4.173	4.926	0.000	4.240	2.694	5.776	3.876	0.654	2.763	3.887	3.271	2.693	4.780	4.965	2.680	3.445	5.367	4.687	2.647	5.506	5.630	2.677	4.088	4.499	3.244	2.611	3.245	5.933	5.240	3.175	1.011	5.290	2.591	2.863	4.767	3.895	3.236	2.843	5.121	5.260	0.201	2.819	3.619	4.730	4.430	4.978	3.087	3.804	1.717	4.933	3.024	5.981	4.339	4.779	4.721	3.355	4.721	5.073	2.862	5.138	5.136	0.412	4.461	1.910	3.313	3.545	5.700	3.679	5.280	2.590	6.186	5.266	3.261	4.067	2.340	4.044	2.499	3.949	4.200	5.267	]
[2.488	8.847	2.228	6.886	6.333	1.741	8.226	9.237	2.791	4.738	1.884	1.420	10.118	5.055	4.065	4.495	7.628	6.162	4.631	8.639	8.282	7.260	4.240	0.000	4.548	7.205	8.109	4.681	6.116	5.381	3.806	5.833	6.867	7.968	1.658	4.665	9.440	8.128	6.216	8.279	6.774	6.841	8.293	6.571	3.880	2.736	2.818	8.362	7.009	7.165	5.223	7.598	6.561	1.771	4.903	4.777	6.398	4.685	9.318	7.803	4.416	5.871	3.443	1.489	4.608	1.821	5.461	3.765	2.532	9.170	5.428	8.912	7.694	2.859	5.875	3.956	5.908	9.276	3.916	7.317	6.728	4.648	0.675	5.040	6.991	2.096	9.836	7.758	9.373	6.774	7.646	8.702	7.491	8.297	1.924	2.766	6.087	5.391	8.437	9.483	]
[2.126	8.491	6.049	2.392	8.215	2.808	7.740	5.519	1.774	1.122	3.088	5.907	7.924	7.160	2.376	0.376	3.685	4.541	1.827	4.497	6.041	2.769	2.694	4.548	0.000	8.437	5.299	2.335	5.384	6.496	5.568	1.581	2.445	7.571	3.041	0.790	7.197	7.155	2.214	8.145	2.974	3.594	4.936	2.139	1.066	1.813	1.950	8.609	7.922	3.445	2.819	7.980	4.879	4.160	7.128	6.376	5.875	5.441	6.634	7.934	2.640	1.545	5.729	5.705	1.938	6.034	5.772	1.691	3.016	6.191	0.894	8.574	3.278	6.396	7.313	1.108	2.040	5.798	5.253	7.832	7.801	2.856	4.356	4.604	2.902	2.699	7.369	5.664	7.080	4.495	8.857	7.705	4.814	5.103	3.009	2.611	5.063	1.273	5.309	6.669	]
[7.933	3.022	5.498	9.397	1.276	7.318	3.000	8.743	7.490	7.536	6.403	7.817	6.488	2.290	6.071	8.722	8.408	4.836	6.785	9.346	5.794	10.609	5.776	7.205	8.437	0.000	6.654	6.292	3.638	1.998	3.439	8.318	10.519	2.805	6.786	9.144	6.229	3.756	8.026	2.460	11.400	7.034	7.623	10.250	8.763	7.699	8.314	1.916	0.665	7.841	6.105	1.481	4.833	5.612	2.486	2.441	3.218	3.026	6.906	1.922	5.874	8.461	3.765	6.277	9.965	6.187	2.709	9.183	5.912	7.341	8.790	3.025	9.571	4.899	1.331	8.882	10.477	8.293	3.485	1.262	0.642	5.730	7.835	3.936	8.427	8.157	6.791	5.448	6.279	5.653	0.449	3.949	6.296	7.345	6.459	8.916	4.053	9.707	7.288	7.205	]
[6.653	4.841	8.220	4.362	7.277	6.773	4.226	2.099	5.995	4.244	6.242	9.468	2.697	6.970	4.093	5.669	2.495	2.278	3.817	3.034	1.134	5.720	3.876	8.109	5.299	6.654	0.000	3.546	3.229	5.612	6.075	3.977	5.919	4.240	6.550	6.027	2.002	3.316	3.300	4.878	7.326	1.721	1.065	5.790	6.290	6.216	6.756	5.611	5.989	2.209	2.944	5.395	2.029	6.607	7.087	6.107	3.510	5.011	1.338	5.070	3.711	4.102	6.624	8.440	7.214	8.639	4.531	6.935	5.578	1.063	4.891	4.917	3.949	8.114	6.295	6.363	6.716	1.653	5.612	5.472	6.113	3.465	8.332	3.752	3.050	7.246	2.078	1.238	1.869	1.410	6.887	3.601	0.621	0.733	6.216	7.568	2.889	6.096	0.635	1.416	]
[3.132	6.155	5.302	3.239	6.264	3.235	5.405	4.572	2.468	1.279	2.798	6.084	5.931	5.383	0.636	2.688	3.109	2.240	0.516	4.181	4.008	4.341	0.654	4.681	2.335	6.292	3.546	0.000	3.055	4.455	3.919	2.075	4.228	5.236	3.057	3.120	5.205	4.841	1.993	5.814	5.178	2.161	3.614	3.958	3.065	2.699	3.283	6.298	5.729	2.573	0.614	5.695	2.605	3.433	5.401	4.511	3.549	3.427	4.845	5.622	0.473	2.208	4.273	5.292	4.196	5.554	3.584	3.674	2.221	4.579	2.509	6.238	3.686	5.414	5.292	3.165	4.301	4.596	3.503	5.570	5.649	0.562	4.828	2.365	2.664	3.711	5.484	3.555	5.106	2.398	6.689	5.402	2.954	3.636	2.757	4.100	2.727	3.535	3.791	4.960	]
[5.650	3.137	5.524	5.874	4.081	5.356	2.397	5.239	5.040	4.326	4.529	7.273	4.204	3.756	3.107	5.728	4.770	1.198	3.570	5.718	2.694	7.158	2.763	6.116	5.384	3.638	3.229	3.055	0.000	2.384	3.094	4.886	7.137	2.202	4.929	6.162	3.628	2.041	4.493	2.760	8.208	3.397	4.087	6.896	6.007	5.283	5.934	3.260	2.992	4.205	2.681	2.717	1.238	4.368	3.884	2.920	0.500	1.921	3.903	2.587	2.766	5.035	3.683	5.960	7.188	6.073	1.312	6.562	3.832	4.119	5.513	3.218	5.963	5.259	3.082	6.117	7.349	4.874	2.674	2.654	3.032	2.531	6.552	1.084	4.820	6.093	4.134	2.199	3.604	2.042	3.958	2.627	2.761	3.849	4.544	6.699	0.416	6.587	3.836	4.166	]
[5.938	3.701	3.992	7.654	1.832	5.340	3.253	7.597	5.493	5.653	4.422	6.177	6.259	1.401	4.158	6.766	6.924	3.456	4.922	7.939	5.020	8.795	3.887	5.381	6.496	1.998	5.612	4.455	2.384	0.000	1.582	6.523	8.665	2.982	4.812	7.182	5.799	3.582	6.315	3.081	9.469	5.565	6.439	8.386	6.776	5.701	6.317	3.014	1.648	6.337	4.370	2.252	3.600	3.700	1.555	0.747	2.189	1.055	6.224	2.531	4.009	6.659	2.058	4.668	7.975	4.655	1.090	7.187	3.915	6.491	6.910	3.749	7.941	3.514	0.837	6.895	8.536	7.254	1.517	1.954	1.410	3.905	5.978	2.205	6.811	6.177	6.343	4.555	5.804	4.366	2.442	4.028	5.127	6.218	4.476	6.927	2.736	7.769	6.215	6.501	]
[4.621	5.200	2.525	7.138	2.781	3.934	4.669	7.852	4.276	4.924	3.038	4.613	7.281	1.605	3.440	5.778	6.825	3.798	4.287	7.895	5.753	8.118	3.271	3.806	5.568	3.439	6.075	3.919	3.094	1.582	0.000	5.949	7.911	4.398	3.397	6.164	6.721	4.808	5.908	4.597	8.512	5.562	6.711	7.614	5.641	4.454	5.023	4.590	3.203	6.239	4.057	3.826	4.082	2.174	1.560	1.000	3.147	1.189	6.949	4.075	3.446	6.068	0.593	3.127	6.802	3.152	1.965	5.965	2.673	7.070	6.140	5.255	7.598	2.175	2.112	5.758	7.561	7.628	0.468	3.533	2.929	3.453	4.415	2.323	6.532	4.771	7.226	5.234	6.698	4.690	3.886	5.327	5.503	6.559	3.103	5.550	3.290	6.820	6.609	7.195	]
