[6.117	4.010	3.054	3.294	2.335	4.861	9.433	7.744	0.764	3.241	7.243	6.810	0.000	7.818	5.462	5.636	4.881	4.824	3.897	5.828	7.647	0.708	3.893	4.252	7.485	2.514	7.009	4.007	2.355	3.586	3.798	5.402	4.337	3.681	5.768	5.062	1.350	3.476	2.756	6.192	0.842	6.694	7.125	2.081	2.023	3.895	2.874	7.002	3.383	5.967	5.611	2.377	4.497	2.244	1.039	4.998	4.280	2.507	5.352	5.022	3.008	6.802	7.578	4.901	4.312	6.929	5.583	5.074	0.991	4.401	3.296	2.739	2.493	8.618	5.281	2.683	4.164	8.167	2.225	3.329	]
[4.281	9.926	5.432	9.049	8.959	8.685	5.525	1.012	7.593	8.658	3.688	4.440	7.818	0.000	2.457	3.524	3.231	7.277	6.486	3.790	1.390	8.046	10.404	6.601	1.974	8.967	0.867	3.861	8.881	4.459	9.926	9.937	4.483	4.534	7.445	5.031	7.583	4.345	8.014	3.959	7.347	5.986	2.058	9.693	7.465	7.921	5.029	2.476	9.966	7.158	4.481	6.179	5.058	7.911	8.834	4.291	4.247	9.183	9.955	2.970	8.072	4.289	0.532	3.351	9.458	5.705	2.804	3.838	8.793	9.141	4.773	5.537	6.761	3.979	4.499	5.163	4.583	2.084	9.286	9.452	]
[2.766	7.506	2.981	6.619	6.879	7.253	6.494	2.750	5.173	6.236	2.980	3.278	5.462	2.457	0.000	2.893	0.819	6.030	4.181	2.139	2.234	5.769	8.430	4.358	2.234	6.923	1.597	1.455	6.424	2.004	7.493	8.434	2.168	2.693	6.488	4.062	5.421	2.076	6.124	2.521	4.930	5.634	2.819	7.266	5.009	5.584	2.612	3.023	7.953	6.317	3.822	4.170	2.852	5.915	6.495	3.270	2.735	7.107	8.435	0.520	5.650	4.314	2.135	2.002	7.757	5.509	2.002	2.815	6.416	7.513	2.319	3.080	4.314	5.067	2.558	2.908	2.232	2.886	7.134	7.012	]
[5.629	8.899	4.621	7.999	6.023	5.205	4.081	2.844	5.742	7.702	5.834	6.170	5.636	3.524	2.893	0.000	3.377	3.766	6.263	5.002	4.363	5.584	7.262	6.549	4.682	5.976	3.189	2.974	7.453	3.653	8.798	6.465	4.534	1.982	3.935	1.510	4.900	2.752	4.879	5.404	5.514	2.755	1.800	7.711	6.203	7.447	3.682	1.510	6.885	3.672	0.999	3.408	5.279	4.918	6.495	0.841	1.357	6.228	6.489	3.101	7.159	1.528	3.672	1.089	6.096	2.615	0.914	0.564	6.606	5.739	3.839	4.482	5.768	3.011	5.273	3.178	4.503	5.172	6.453	8.281	]
[2.303	6.702	2.207	5.821	6.497	7.210	7.184	3.569	4.518	5.433	2.854	2.923	4.881	3.231	0.819	3.377	0.000	6.100	3.365	1.693	2.777	5.259	8.092	3.549	2.613	6.563	2.364	0.997	5.666	1.311	6.697	8.338	1.359	2.654	6.660	4.332	5.009	1.742	5.872	2.129	4.280	6.036	3.586	6.588	4.249	4.765	2.009	3.751	7.599	6.537	4.217	3.907	2.065	5.605	5.920	3.582	2.885	6.724	8.331	0.323	4.847	4.871	2.860	2.351	7.576	5.960	2.558	3.174	5.803	7.373	1.620	2.347	3.531	5.800	1.900	2.508	1.414	3.294	6.700	6.222	]
[8.323	8.826	5.987	8.063	3.641	1.482	5.750	6.600	5.396	7.937	8.935	8.993	4.824	7.277	6.030	3.766	6.100	0.000	7.610	7.758	7.962	4.314	4.195	7.979	8.169	3.481	6.842	5.212	7.172	5.521	8.620	2.737	6.677	3.451	0.948	2.259	3.501	4.517	2.382	8.201	5.280	2.540	5.501	6.613	6.469	8.261	5.007	5.137	4.000	1.219	2.900	2.872	7.292	2.794	5.135	2.989	3.296	3.751	2.770	5.962	7.567	3.739	7.374	4.116	2.637	2.933	4.503	3.455	5.463	2.207	5.483	5.667	6.489	5.651	7.687	4.124	6.558	8.744	4.183	8.144	]
[2.942	3.595	1.707	2.824	6.199	8.204	10.309	6.927	3.162	2.403	4.208	3.482	3.897	6.486	4.181	6.263	3.365	7.610	0.000	3.018	5.652	4.575	7.788	0.377	5.226	6.359	5.634	3.311	3.135	2.610	3.670	9.021	2.020	4.654	8.431	6.647	4.887	3.574	6.260	3.172	3.056	8.509	6.901	4.585	2.044	1.442	2.740	7.011	7.276	8.464	6.834	4.755	1.459	5.798	4.713	6.107	5.223	6.387	8.985	3.680	1.884	7.780	6.039	5.180	8.001	8.564	5.644	5.860	4.381	7.984	2.440	1.971	1.404	9.033	2.229	3.567	1.950	5.819	6.121	3.287	]
[0.628	6.613	2.785	5.821	7.757	8.806	8.594	4.480	5.290	5.402	1.415	1.236	5.828	3.790	2.139	5.002	1.693	7.758	3.018	0.000	2.719	6.340	9.389	3.017	2.234	7.854	3.031	2.554	5.963	2.450	6.680	9.889	1.492	4.308	8.345	6.024	6.264	3.283	7.309	0.444	5.083	7.706	4.854	7.189	4.621	4.433	3.178	5.110	8.880	8.228	5.885	5.380	1.597	6.980	6.839	5.268	4.577	7.979	9.876	1.917	4.851	6.450	3.282	4.020	9.059	7.610	4.131	4.848	6.630	8.896	2.653	3.089	3.831	7.126	0.795	3.917	1.664	2.803	7.876	6.274	]
[3.103	9.210	4.911	8.372	9.110	9.287	6.883	2.367	7.294	7.962	2.335	3.143	7.647	1.390	2.234	4.363	2.777	7.962	5.652	2.719	0.000	7.989	10.650	5.702	0.600	9.151	1.186	3.660	8.351	4.087	9.247	10.507	3.761	4.832	8.269	5.801	7.655	4.310	8.318	2.781	7.056	7.024	3.257	9.355	6.942	7.091	4.774	3.649	10.178	8.029	5.360	6.382	4.193	8.133	8.685	5.009	4.725	9.338	10.515	2.628	7.388	5.404	0.893	3.855	9.902	6.789	3.499	4.531	8.578	9.630	4.395	5.098	6.183	5.336	3.496	5.140	3.897	0.813	9.368	8.804	]
[6.669	4.600	3.606	3.936	1.632	4.221	9.220	7.884	1.471	3.913	7.754	7.372	0.708	8.046	5.769	5.584	5.259	4.314	4.575	6.340	7.989	0.000	3.216	4.936	7.872	1.807	7.267	4.329	2.959	4.002	4.370	4.708	4.858	3.704	5.263	4.833	0.830	3.717	2.118	6.722	1.526	6.351	7.177	2.339	2.731	4.601	3.262	7.014	2.702	5.494	5.435	2.194	5.085	1.611	0.927	4.879	4.251	1.813	4.657	5.364	3.706	6.631	7.846	4.964	3.613	6.618	5.647	5.021	1.165	3.717	3.734	3.269	3.176	8.510	5.840	2.887	4.686	8.553	1.573	3.927	]
[9.779	7.117	6.753	6.696	1.639	3.043	9.940	9.994	4.644	6.799	10.784	10.490	3.893	10.404	8.430	7.262	8.092	4.195	7.788	9.389	10.650	3.216	0.000	8.145	10.645	1.536	9.740	7.100	5.678	6.958	6.839	2.552	7.946	5.878	4.914	5.975	3.125	6.380	2.401	9.796	4.733	6.735	9.051	4.323	5.875	7.683	6.216	8.770	0.517	5.304	6.685	4.269	8.253	2.517	3.247	6.426	6.185	1.425	2.474	8.120	6.733	7.747	10.325	7.067	1.712	7.122	7.681	6.766	3.665	2.143	6.736	6.402	6.386	9.714	8.966	5.584	7.778	11.311	1.680	6.526	]
[2.863	3.646	2.047	2.934	6.562	8.581	10.576	7.089	3.510	2.517	4.120	3.347	4.252	6.601	4.358	6.549	3.549	7.979	0.377	3.017	5.702	4.936	8.145	0.000	5.248	6.724	5.760	3.582	3.351	2.898	3.749	9.397	2.191	4.986	8.795	6.980	5.261	3.890	6.636	3.119	3.413	8.840	7.116	4.848	2.356	1.427	3.081	7.244	7.634	8.822	7.148	5.128	1.543	6.173	5.045	6.423	5.543	6.748	9.361	3.869	2.048	8.071	6.139	5.462	8.375	8.886	5.902	6.162	4.703	8.361	2.751	2.328	1.760	9.276	2.222	3.921	2.147	5.817	6.475	3.404	]
[2.559	8.810	4.635	7.991	9.074	9.447	7.422	2.924	7.080	7.576	1.735	2.553	7.485	1.974	2.234	4.682	2.613	8.169	5.226	2.234	0.600	7.872	10.645	5.248	0.000	9.128	1.611	3.568	8.030	3.899	8.861	10.646	3.419	4.917	8.535	6.066	7.598	4.266	8.355	2.241	6.849	7.394	3.740	9.109	6.636	6.656	4.619	4.115	10.162	8.317	5.678	6.397	3.774	8.135	8.524	5.265	4.888	9.302	10.649	2.532	7.010	5.823	1.457	4.056	9.988	7.183	3.787	4.787	8.389	9.738	4.196	4.855	5.862	5.878	3.027	5.080	3.569	0.682	9.300	8.433	]
[8.250	6.167	5.239	5.609	0.213	2.836	9.043	8.618	3.278	5.641	9.248	8.961	2.514	8.967	6.923	5.976	6.563	3.481	6.359	7.854	9.151	1.807	1.536	6.724	9.128	0.000	8.274	5.574	4.595	5.422	5.910	3.016	6.416	4.434	4.363	4.829	1.591	4.862	1.176	8.263	3.327	5.914	7.733	3.520	4.536	6.399	4.680	7.484	1.036	4.693	5.524	2.792	6.742	1.067	2.146	5.160	4.804	0.276	2.955	6.599	5.485	6.660	8.860	5.661	1.905	6.261	6.302	5.450	2.569	2.120	5.201	4.885	4.967	8.626	7.441	4.056	6.249	9.798	0.724	5.523	]
[3.568	9.059	4.566	8.182	8.253	8.201	5.853	1.463	6.756	7.791	3.166	3.820	7.009	0.867	1.597	3.189	2.364	6.842	5.634	3.031	1.186	7.267	9.740	5.760	1.611	8.274	0.000	3.023	8.018	3.602	9.059	9.436	3.624	3.865	7.111	4.648	6.844	3.552	7.370	3.253	6.511	5.838	2.132	8.854	6.602	7.065	4.191	2.504	9.287	6.860	4.184	5.483	4.217	7.230	8.033	3.866	3.667	8.479	9.448	2.106	7.206	4.228	0.587	2.775	8.886	5.606	2.347	3.391	7.976	8.592	3.916	4.677	5.894	4.319	3.699	4.381	3.721	1.999	8.555	8.585	]
[3.111	6.299	1.772	5.396	5.512	6.260	6.998	3.968	3.733	5.041	3.819	3.785	4.007	3.861	1.455	2.974	0.997	5.212	3.311	2.554	3.660	4.329	7.100	3.582	3.568	5.574	3.023	0.000	5.086	0.726	6.253	7.366	1.608	1.772	5.835	3.632	4.031	0.750	4.875	2.997	3.488	5.434	3.687	5.833	3.690	4.581	1.169	3.743	6.610	5.750	3.656	2.911	2.337	4.608	5.040	2.957	2.143	5.740	7.357	1.039	4.463	4.501	3.581	1.885	6.585	5.419	2.338	2.629	4.962	6.391	0.995	1.761	3.070	5.737	2.517	1.518	1.550	4.245	5.733	5.754	]
[6.013	1.655	3.461	1.021	4.388	7.180	11.445	9.053	1.828	1.160	7.271	6.600	2.355	8.881	6.424	7.453	5.666	7.172	3.135	5.963	8.351	2.959	5.678	3.351	8.030	4.595	8.018	5.086	0.000	4.429	1.454	7.600	4.611	5.483	8.113	7.176	3.702	4.853	5.076	6.202	2.009	8.913	8.672	1.603	1.417	2.279	3.966	8.640	5.224	8.297	7.635	4.560	4.377	4.567	2.467	6.955	6.128	4.494	7.543	5.912	1.342	8.789	8.526	6.533	6.491	9.109	7.173	6.920	2.039	6.644	4.119	3.348	2.169	10.460	5.226	4.276	4.463	8.678	4.067	0.975	]
[2.914	5.591	1.049	4.690	5.334	6.440	7.703	4.646	3.208	4.329	3.828	3.622	3.586	4.459	2.004	3.653	1.311	5.521	2.610	2.450	4.087	4.002	6.958	2.898	3.899	5.422	3.602	0.726	4.429	0.000	5.554	7.478	1.157	2.197	6.221	4.162	3.838	1.055	4.862	2.875	2.969	6.002	4.410	5.283	3.019	3.856	0.748	4.469	6.453	6.178	4.267	2.953	1.799	4.531	4.625	3.549	2.687	5.559	7.461	1.505	3.748	5.174	4.131	2.570	6.619	6.019	3.057	3.266	4.496	6.471	0.315	1.081	2.364	6.459	2.190	1.486	1.038	4.581	5.491	5.059	]
[6.602	0.289	4.521	0.878	5.698	8.579	12.828	10.197	3.277	1.285	7.864	7.093	3.798	9.926	7.493	8.798	6.697	8.620	3.670	6.680	9.247	4.370	6.839	3.749	8.861	5.910	9.059	6.253	1.454	5.554	0.000	8.925	5.495	6.850	9.563	8.600	5.138	6.124	6.485	6.840	3.446	10.355	9.913	2.523	2.604	2.355	5.203	9.914	6.425	9.750	9.036	6.006	5.093	5.981	3.764	8.344	7.497	5.777	8.864	6.973	1.861	10.174	9.529	7.835	7.815	10.543	8.450	8.278	3.347	8.000	5.261	4.493	3.191	11.791	5.896	5.625	5.371	9.473	5.318	0.517	]
[10.390	9.183	7.630	8.607	3.227	1.262	8.188	9.309	6.146	8.615	11.185	11.093	5.402	9.937	8.434	6.465	8.338	2.737	9.021	9.889	10.507	4.708	2.552	9.397	10.646	3.016	9.436	7.366	7.600	7.478	8.925	0.000	8.606	5.744	3.037	4.974	4.167	6.619	2.761	10.328	6.139	5.039	8.226	6.506	7.394	9.279	6.817	7.868	2.720	3.453	5.633	4.526	9.094	3.235	5.162	5.656	5.783	3.160	0.079	8.266	8.409	6.447	9.990	6.664	1.111	5.459	7.136	6.100	5.583	1.037	7.346	7.275	7.693	8.306	9.655	5.991	8.458	11.260	3.639	8.537	]
[1.834	5.471	1.296	4.618	6.309	7.588	8.473	4.909	3.804	4.213	2.906	2.547	4.337	4.483	2.168	4.534	1.359	6.677	2.020	1.492	3.761	4.858	7.946	2.191	3.419	6.416	3.624	1.608	4.611	1.157	5.495	8.606	0.000	3.314	7.365	5.234	4.826	2.181	5.949	1.864	3.594	7.042	4.936	5.744	3.222	3.442	1.793	5.082	7.434	7.308	5.261	4.081	0.746	5.586	5.347	4.565	3.744	6.528	8.586	1.680	3.633	6.059	4.054	3.452	7.719	7.024	3.801	4.227	5.144	7.591	1.261	1.599	2.444	7.126	1.051	2.624	0.173	4.070	6.405	5.045	]
[4.879	6.965	2.947	6.074	4.431	4.578	5.979	4.225	3.760	5.800	5.502	5.543	3.681	4.534	2.693	1.982	2.654	3.451	4.654	4.308	4.832	3.704	5.878	4.986	4.917	4.434	3.865	1.772	5.483	2.197	6.850	5.744	3.314	0.000	4.066	1.994	3.113	1.142	3.505	4.751	3.532	3.856	3.473	5.746	4.276	5.678	1.920	3.324	5.433	3.994	2.239	1.654	3.994	3.378	4.588	1.517	0.647	4.654	5.744	2.540	5.280	3.329	4.449	1.267	5.075	3.920	1.946	1.438	4.663	4.822	2.255	2.724	3.923	4.993	4.280	1.233	3.219	5.550	4.783	6.333	]
[8.932	9.766	6.774	8.995	4.535	1.933	5.165	6.674	6.328	8.859	9.447	9.580	5.768	7.445	6.488	3.935	6.660	0.948	8.431	8.345	8.269	5.263	4.914	8.795	8.535	4.363	7.111	5.835	8.113	6.221	9.563	3.037	7.365	4.066	0.000	2.471	4.449	5.184	3.304	8.785	6.205	2.004	5.536	7.559	7.377	9.145	5.768	5.140	4.783	0.417	2.964	3.743	8.014	3.734	6.079	3.270	3.782	4.628	3.091	6.487	8.476	3.524	7.606	4.503	3.252	2.425	4.771	3.748	6.411	2.806	6.216	6.469	7.360	5.299	8.345	4.893	7.258	9.071	5.077	9.085	]
[6.633	8.746	4.940	7.880	4.913	3.712	4.388	4.342	5.363	7.645	7.039	7.245	5.062	5.031	4.062	1.510	4.332	2.259	6.647	6.024	5.801	4.833	5.975	6.980	6.066	4.829	4.648	3.632	7.176	4.162	8.600	4.974	5.234	1.994	2.471	0.000	4.048	3.114	3.670	6.455	5.167	1.863	3.253	7.120	6.105	7.631	3.910	2.904	5.646	2.261	0.710	2.686	5.942	3.823	5.759	0.802	1.490	5.097	5.000	4.121	7.159	1.841	5.157	2.060	4.677	1.964	2.303	1.279	5.956	4.297	4.244	4.705	5.849	3.799	6.132	3.145	5.157	6.600	5.397	8.087	]
[6.660	5.356	3.663	4.641	1.496	3.530	8.430	7.337	2.025	4.573	7.661	7.372	1.350	7.583	5.421	4.900	5.009	3.501	4.887	6.264	7.655	0.830	3.125	5.261	7.598	1.591	6.844	4.031	3.702	3.838	5.138	4.167	4.826	3.113	4.449	4.048	0.000	3.346	1.438	6.672	1.985	5.527	6.558	3.169	3.244	5.127	3.093	6.365	2.617	4.670	4.673	1.496	5.167	0.936	1.731	4.156	3.601	1.722	4.125	5.066	4.295	5.866	7.429	4.379	3.118	5.800	5.052	4.341	1.996	3.140	3.612	3.307	3.533	7.772	5.853	2.519	4.659	8.273	1.715	4.676	]
[3.821	6.203	1.888	5.297	4.810	5.523	6.833	4.298	3.320	4.979	4.568	4.507	3.476	4.345	2.076	2.752	1.742	4.517	3.574	3.283	4.310	3.717	6.380	3.890	4.266	4.862	3.552	0.750	4.853	1.055	6.124	6.619	2.181	1.142	5.184	3.114	3.346	0.000	4.131	3.726	3.074	4.963	3.821	5.413	3.520	4.699	0.936	3.794	5.896	5.129	3.260	2.165	2.852	3.877	4.488	2.534	1.654	5.038	6.609	1.740	4.424	4.239	4.130	1.721	5.836	4.996	2.327	2.302	4.458	5.642	1.139	1.731	3.025	5.686	3.172	0.835	2.080	4.937	5.058	5.611	]
[7.767	6.717	4.901	6.044	1.298	2.107	7.868	7.593	3.459	5.996	8.661	8.478	2.756	8.014	6.124	4.879	5.872	2.382	6.260	7.309	8.318	2.118	2.401	6.636	8.355	1.176	7.370	4.875	5.076	4.862	6.485	2.761	5.949	3.505	3.304	3.670	1.438	4.131	0.000	7.737	3.423	4.752	6.660	4.298	4.681	6.563	4.158	6.389	2.006	3.601	4.371	1.967	6.386	0.511	2.823	4.049	3.785	1.451	2.725	5.860	5.731	5.493	7.952	4.670	1.777	5.092	5.280	4.372	3.192	1.725	4.692	4.543	4.938	7.462	6.998	3.398	5.793	9.009	1.829	6.045	]
[0.324	6.756	3.139	5.995	8.162	9.248	8.923	4.715	5.629	5.574	1.077	0.794	6.192	3.959	2.521	5.404	2.129	8.201	3.172	0.444	2.781	6.722	9.796	3.119	2.241	8.263	3.253	2.997	6.202	2.875	6.840	10.328	1.864	4.751	8.785	6.455	6.672	3.726	7.737	0.000	5.429	8.121	5.167	7.482	4.895	4.546	3.595	5.442	9.286	8.665	6.301	5.815	1.829	7.402	7.192	5.693	5.013	8.382	10.314	2.339	5.040	6.835	3.436	4.440	9.492	8.016	4.522	5.267	6.969	9.332	3.066	3.458	4.106	7.438	0.978	4.350	2.036	2.735	8.268	6.455	]
