[0.611	3.572	2.752	7.432	1.640	1.061	1.554	6.264	0.000	7.131	5.007	4.169	7.700	7.794	3.515	4.842	0.774	3.335	5.492	3.442	6.216	2.510	6.439	2.986	5.611	3.033	9.443	6.923	7.790	4.681	0.753	5.437	2.346	2.226	3.867	1.847	5.889	4.483	4.890	2.007	3.183	2.876	0.801	5.450	5.875	6.482	1.861	3.566	9.644	2.754	3.515	3.470	6.758	6.154	6.695	5.289	4.760	7.628	2.999	1.943	6.404	3.083	3.493	2.432	7.471	4.584	1.541	7.868	6.021	5.046	8.789	2.767	3.591	5.168	3.236	3.674	1.099	7.323	5.053	1.498	2.396	5.310	6.353	6.948	2.270	1.436	2.517	4.914	4.167	5.594	2.759	7.933	7.560	8.379	2.977	2.259	5.478	2.254	4.739	5.674	]
[6.568	5.487	9.323	1.371	5.570	8.100	8.672	1.894	7.131	0.000	2.149	3.104	1.965	2.005	3.916	5.226	6.667	9.116	6.351	7.317	9.036	6.700	4.073	6.960	7.056	8.283	7.390	7.921	7.512	4.424	7.244	6.154	6.821	9.053	5.177	7.075	2.828	4.522	8.373	6.373	9.549	4.389	7.932	1.702	1.645	9.465	8.798	3.912	7.202	4.421	7.506	8.507	0.751	9.725	5.272	3.629	6.354	6.901	8.290	5.275	6.815	4.975	3.673	6.828	2.060	2.989	5.598	2.704	7.692	5.468	5.945	7.816	8.578	7.647	4.005	5.371	8.035	2.134	10.121	8.628	5.508	5.738	9.028	0.203	8.584	7.895	8.744	6.277	8.916	7.708	4.379	3.291	1.614	6.499	8.377	4.873	10.132	5.253	4.159	8.558	]
[4.432	3.976	7.325	2.550	3.425	5.958	6.537	2.126	5.007	2.149	0.000	0.990	2.963	3.387	1.813	4.186	4.592	7.255	5.412	5.351	7.849	4.906	3.930	5.255	6.045	6.216	7.640	7.160	7.130	3.353	5.095	5.225	4.738	7.004	3.343	5.150	2.576	3.357	6.957	4.477	7.594	2.401	5.807	0.673	1.051	8.267	6.649	1.825	7.584	2.275	5.540	6.754	1.953	8.391	4.988	2.906	5.174	6.607	6.219	3.213	6.107	3.256	1.526	5.015	3.195	1.627	3.488	3.811	6.698	4.484	6.366	5.747	6.840	6.414	2.033	3.491	5.950	3.132	8.453	6.498	3.400	4.821	7.880	1.957	6.607	5.868	6.788	5.156	7.251	6.585	2.248	4.199	3.033	6.593	6.300	2.751	8.558	3.296	3.117	7.313	]
[3.574	3.824	6.636	3.264	2.543	5.071	5.667	2.998	4.169	3.104	0.990	0.000	3.563	4.349	0.824	4.331	3.845	6.700	5.543	4.378	7.761	4.466	4.512	4.881	6.111	5.226	8.225	7.323	7.474	3.555	4.182	5.370	3.748	6.260	2.449	4.576	3.253	3.501	6.745	3.955	6.947	1.908	4.960	1.632	1.706	8.164	5.731	0.836	8.216	1.419	4.567	6.300	2.942	8.203	5.453	3.347	5.177	7.005	5.229	2.531	6.330	2.987	0.725	4.553	4.134	1.972	2.706	4.726	6.751	4.641	7.038	4.757	6.396	6.335	1.625	2.570	5.169	4.054	8.036	5.640	2.414	4.994	7.814	2.906	5.950	5.164	6.149	5.195	6.856	6.568	1.465	5.063	4.006	7.146	5.310	1.964	8.208	2.763	3.363	7.202	]
[7.094	6.889	10.196	0.597	6.060	8.537	9.151	3.768	7.700	1.965	2.963	3.563	0.000	3.902	4.192	6.884	7.408	10.201	8.071	6.960	10.665	7.868	5.979	8.217	8.754	8.117	9.355	9.723	9.414	6.048	7.618	7.875	6.768	9.821	4.783	8.084	4.661	6.105	9.861	7.426	10.496	5.341	8.477	2.954	1.923	11.090	9.127	4.148	9.163	4.975	7.138	9.717	2.672	11.273	7.171	5.361	7.964	8.815	8.135	6.079	8.624	6.212	4.281	7.976	4.008	4.400	6.268	4.630	9.403	7.155	7.908	7.677	9.803	9.241	4.985	5.020	8.725	4.093	11.415	9.139	5.625	7.457	10.677	1.919	9.501	8.725	9.695	7.915	10.212	9.360	5.027	5.234	3.532	8.458	8.240	5.527	11.509	6.235	5.788	10.152	]
[7.310	5.244	9.540	3.331	6.430	8.837	9.341	1.530	7.794	2.005	3.387	4.349	3.902	0.000	5.153	4.534	7.182	9.082	5.427	8.727	8.172	6.695	2.795	6.810	6.138	9.522	5.560	6.727	6.049	3.910	8.084	5.240	8.040	9.403	6.721	7.248	2.128	4.079	7.783	6.546	9.668	4.918	8.571	2.720	3.405	8.594	9.603	5.179	5.321	5.356	8.916	8.333	1.559	8.983	3.909	3.008	5.661	5.409	9.520	5.850	5.649	5.048	4.680	6.841	0.374	3.212	6.280	0.744	6.716	4.688	4.084	9.054	8.379	6.905	4.568	6.877	8.518	0.562	9.764	9.266	6.688	4.860	8.127	2.135	8.782	8.231	8.896	5.534	8.601	6.852	5.231	1.367	0.400	4.781	9.592	5.654	9.652	5.628	3.681	7.775	]
[2.907	3.866	6.106	3.962	1.877	4.352	4.962	3.760	3.515	3.916	1.813	0.824	4.192	5.153	0.000	4.591	3.302	6.297	5.758	3.583	7.760	4.219	5.076	4.684	6.261	4.403	8.749	7.533	7.823	3.889	3.443	5.600	2.924	5.679	1.802	4.193	3.906	3.796	6.652	3.646	6.454	1.810	4.286	2.446	2.441	8.145	4.977	0.085	8.775	0.913	3.770	5.996	3.765	8.111	5.919	3.854	5.298	7.400	4.405	2.131	6.601	2.978	0.700	4.283	4.924	2.517	2.167	5.499	6.879	4.900	7.633	3.933	6.101	6.363	1.677	1.872	4.564	4.835	7.745	4.948	1.593	5.255	7.831	3.716	5.458	4.638	5.674	5.345	6.599	6.642	1.081	5.804	4.818	7.654	4.486	1.483	7.974	2.513	3.738	7.188	]
[4.656	1.277	5.545	6.339	4.343	5.843	6.132	3.407	4.842	5.226	4.186	4.331	6.884	4.534	4.591	0.000	4.070	4.809	1.227	7.420	3.811	2.710	2.017	2.589	1.875	7.596	4.619	2.997	3.266	0.841	5.460	1.045	6.350	5.616	6.307	3.460	2.497	0.836	3.253	2.922	5.537	2.914	5.419	3.954	5.156	4.240	6.640	4.673	4.803	3.970	7.572	3.962	4.504	4.522	1.868	1.614	1.145	2.928	7.573	3.367	2.011	1.914	3.905	2.858	4.162	2.562	3.844	4.187	2.527	0.310	3.985	7.204	3.984	2.432	2.927	6.302	5.071	3.973	5.252	6.009	5.286	0.666	3.807	5.154	4.824	4.561	4.860	1.052	4.122	2.486	3.732	3.932	4.538	3.541	7.591	3.742	5.118	2.808	1.097	3.338	]
[0.826	2.798	2.805	7.091	1.505	1.793	2.190	5.657	0.774	6.667	4.592	3.845	7.408	7.182	3.302	4.070	0.000	3.098	4.727	3.982	5.594	1.798	5.700	2.300	4.869	3.734	8.669	6.191	7.028	3.933	1.461	4.668	2.848	2.418	4.017	1.241	5.218	3.732	4.285	1.250	3.157	2.305	1.424	4.968	5.529	5.886	2.598	3.366	8.871	2.441	4.080	3.036	6.237	5.615	5.925	4.576	4.000	6.857	3.703	1.393	5.643	2.343	3.132	1.742	6.848	3.974	1.144	7.213	5.302	4.272	8.024	3.426	3.155	4.474	2.684	3.858	1.369	6.692	4.722	2.099	2.523	4.536	5.722	6.493	2.167	1.336	2.392	4.151	3.721	4.890	2.383	7.246	6.970	7.606	3.692	1.881	5.081	1.567	4.003	5.038	]
[3.810	3.842	1.210	9.804	4.596	3.487	3.215	7.679	3.335	9.116	7.255	6.700	10.201	9.082	6.297	4.809	3.098	0.000	4.657	6.714	3.793	2.424	6.822	2.278	4.328	6.026	8.625	5.293	6.544	5.213	3.993	4.728	5.663	1.763	7.107	2.124	6.955	5.027	2.616	2.778	0.881	4.860	3.064	7.455	8.279	3.888	3.909	6.370	8.966	5.390	6.761	0.918	8.540	3.329	6.473	6.097	3.979	6.666	5.983	4.185	5.326	4.149	5.977	2.290	8.712	6.146	4.154	8.880	4.376	4.814	8.503	5.894	0.956	3.458	5.222	6.938	2.401	8.530	1.758	3.066	5.611	4.871	3.969	8.972	1.112	1.899	0.874	4.167	1.301	3.884	5.269	8.704	8.980	7.750	5.920	4.816	2.273	3.966	5.418	3.420	]
[5.423	2.066	5.600	7.515	5.291	6.408	6.594	4.484	5.492	6.351	5.412	5.543	8.071	5.427	5.758	1.227	4.727	4.657	0.000	8.372	2.747	3.070	2.672	2.744	0.716	8.408	4.078	1.781	2.304	2.061	6.179	0.197	7.265	5.809	7.428	3.843	3.546	2.062	2.533	3.486	5.483	4.016	5.948	5.162	6.374	3.172	7.175	5.841	4.367	5.076	8.512	3.745	5.613	3.569	1.907	2.726	0.756	2.163	8.381	4.311	0.925	2.906	5.084	3.192	5.067	3.787	4.749	4.963	1.342	0.929	3.849	8.048	3.730	1.544	4.082	7.404	5.490	4.881	4.679	6.456	6.309	0.615	2.711	6.295	4.953	4.901	4.928	0.583	3.693	1.425	4.839	4.585	5.495	3.118	8.384	4.777	4.418	3.731	2.307	2.360	]
[3.158	6.307	5.898	6.964	3.085	3.330	3.835	7.340	3.442	7.317	5.351	4.378	6.960	8.727	3.583	7.420	3.982	6.714	8.372	0.000	9.573	5.744	8.433	6.261	8.664	1.308	11.945	10.005	10.644	6.935	2.728	8.265	1.140	5.262	2.190	5.216	7.406	6.781	8.267	5.133	6.385	4.595	3.676	6.009	5.693	9.868	3.343	3.551	12.043	3.653	0.190	6.912	7.291	9.580	9.077	7.177	7.720	10.348	1.342	4.067	9.292	5.512	4.147	5.708	8.506	5.966	3.624	9.080	9.169	7.694	10.987	1.031	7.032	8.402	4.739	1.968	4.321	8.418	8.461	3.935	2.202	8.022	9.698	7.113	5.608	4.836	5.855	7.836	7.608	8.795	3.865	9.367	8.382	10.841	1.463	3.705	8.910	4.644	6.869	9.013	]
[6.416	3.937	4.997	10.133	6.713	6.820	6.749	7.199	6.216	9.036	7.849	7.761	10.665	8.172	7.760	3.811	5.594	3.793	2.747	9.573	0.000	3.846	5.399	3.323	2.034	9.237	5.551	1.993	3.362	4.628	6.969	2.938	8.436	5.477	9.189	4.376	6.269	4.560	1.331	4.475	4.654	5.953	6.338	7.714	8.870	0.429	7.433	7.845	5.980	6.924	9.674	3.039	8.311	0.961	4.463	5.413	2.701	3.757	9.200	5.852	2.710	4.796	7.168	3.869	7.813	6.278	6.140	7.687	1.494	3.573	5.960	8.983	2.942	1.436	6.156	9.103	5.709	7.627	2.800	6.596	7.833	3.336	0.181	8.964	4.648	5.063	4.491	2.761	2.492	1.334	6.709	7.272	8.242	4.978	9.167	6.468	2.278	5.325	4.892	0.577	]
[2.599	1.526	2.895	7.442	2.891	3.352	3.526	5.265	2.510	6.700	4.906	4.466	7.868	6.695	4.219	2.710	1.798	2.424	3.070	5.744	3.846	0.000	4.631	0.524	3.112	5.528	7.123	4.414	5.332	2.908	3.245	3.049	4.604	2.909	5.426	0.777	4.577	2.709	2.577	0.634	2.977	2.563	2.884	5.055	5.948	4.168	4.108	4.300	7.376	3.315	5.852	1.849	6.117	3.990	4.553	3.752	2.317	5.233	5.495	2.126	3.954	1.727	3.767	0.152	6.328	3.724	2.327	6.542	3.511	2.824	6.669	5.224	1.939	2.676	2.893	5.316	2.425	6.150	3.572	3.389	4.014	3.012	3.963	6.561	2.148	1.866	2.224	2.488	2.393	3.092	3.140	6.426	6.575	6.107	5.480	2.782	3.758	1.716	3.081	3.278	]
[6.119	3.110	7.513	5.387	5.532	7.489	7.865	2.211	6.439	4.073	3.930	4.512	5.979	2.795	5.076	2.017	5.700	6.822	2.672	8.433	5.399	4.631	0.000	4.579	3.371	8.871	3.721	3.949	3.440	1.777	6.947	2.495	7.482	7.530	6.877	5.333	1.385	1.982	5.134	4.711	7.533	3.888	7.114	3.416	4.629	5.817	8.295	5.141	3.707	4.781	8.606	5.978	3.327	6.241	1.199	1.256	3.029	2.837	8.856	4.657	2.859	3.358	4.396	4.783	2.451	2.562	5.155	2.291	3.929	2.066	2.564	8.436	6.000	4.194	3.697	6.943	6.865	2.273	7.216	7.756	6.231	2.152	5.345	4.074	6.776	6.422	6.832	2.875	6.117	4.094	4.569	1.941	2.921	2.664	8.896	4.788	7.027	4.206	1.701	5.032	]
[3.111	1.566	2.960	7.770	3.411	3.769	3.883	5.431	2.986	6.960	5.255	4.881	8.217	6.810	4.684	2.589	2.300	2.278	2.744	6.261	3.323	0.524	4.579	0.000	2.695	6.015	6.822	3.965	4.952	2.936	3.730	2.751	5.122	3.086	5.938	1.167	4.682	2.749	2.055	1.157	2.954	2.974	3.291	5.352	6.305	3.644	4.498	4.766	7.099	3.789	6.368	1.551	6.344	3.478	4.367	3.819	1.991	4.900	5.982	2.620	3.590	2.010	4.198	0.559	6.439	3.970	2.845	6.602	3.046	2.647	6.465	5.723	1.618	2.182	3.279	5.832	2.774	6.256	3.199	3.740	4.535	2.780	3.440	6.830	2.256	2.164	2.275	2.175	1.996	2.609	3.603	6.437	6.719	5.838	5.963	3.271	3.327	2.171	3.141	2.756	]
[5.618	2.437	5.363	8.204	5.612	6.456	6.576	5.195	5.611	7.056	6.045	6.111	8.754	6.138	6.261	1.875	4.869	4.328	0.716	8.664	2.034	3.112	3.371	2.695	0.000	8.597	4.298	1.342	2.277	2.715	6.330	0.910	7.539	5.646	7.872	3.854	4.259	2.689	1.971	3.621	5.187	4.477	5.982	5.829	7.028	2.457	7.193	6.346	4.642	5.525	8.794	3.411	6.320	2.877	2.512	3.428	0.973	2.338	8.567	4.650	1.000	3.324	5.607	3.210	5.779	4.429	5.050	5.662	0.653	1.599	4.294	8.263	3.376	0.954	4.589	7.831	5.466	5.593	4.130	6.431	6.674	1.320	1.996	6.996	4.774	4.846	4.714	0.918	3.242	0.728	5.292	5.266	6.210	3.450	8.560	5.173	3.813	4.073	2.971	1.673	]
[2.986	6.385	5.063	8.069	3.340	2.539	2.902	8.064	3.033	8.283	6.216	5.226	8.117	9.522	4.403	7.596	3.734	6.026	8.408	1.308	9.237	5.528	8.871	6.015	8.597	0.000	12.205	9.924	10.712	7.240	2.285	8.329	1.482	4.410	3.344	4.880	7.992	7.063	7.907	4.977	5.561	4.986	2.980	6.841	6.705	9.488	2.294	4.392	12.352	4.218	1.195	6.380	8.168	9.116	9.366	7.628	7.704	10.488	0.046	4.262	9.332	5.697	4.845	5.459	9.267	6.550	3.768	9.797	9.036	7.842	11.375	0.469	6.498	8.197	5.215	3.102	3.648	9.159	7.782	3.030	2.834	8.143	9.378	8.080	4.917	4.249	5.152	7.843	7.067	8.619	4.388	10.018	9.202	11.113	0.160	4.091	8.286	4.795	7.221	8.701	]
[9.275	5.874	9.644	8.760	8.910	10.414	10.645	5.736	9.443	7.390	7.640	8.225	9.355	5.560	8.749	4.619	8.669	8.625	4.078	11.945	5.551	7.123	3.721	6.822	4.298	12.205	0.000	3.566	2.192	5.010	10.077	4.077	10.916	9.883	10.549	7.900	5.067	5.168	6.158	7.471	9.484	7.353	9.970	7.092	8.264	5.816	11.199	8.818	0.480	8.346	12.108	7.709	6.708	6.503	2.870	4.897	4.831	1.960	12.184	7.952	3.302	6.508	8.055	7.252	5.375	6.260	8.440	4.819	4.339	4.398	1.481	11.803	7.672	5.192	7.245	10.597	9.548	5.270	8.233	10.511	9.760	4.139	5.398	7.450	9.022	8.973	8.983	4.649	7.501	4.804	8.118	4.195	5.878	1.104	12.204	8.241	7.789	7.410	5.085	5.557	]
[6.951	3.759	6.418	9.152	6.951	7.733	7.812	6.027	6.923	7.921	7.160	7.323	9.723	6.727	7.533	2.997	6.191	5.293	1.781	10.005	1.993	4.414	3.949	3.965	1.342	9.924	3.566	0.000	1.374	3.811	7.650	1.953	8.880	6.774	9.181	5.132	5.093	3.832	2.701	4.947	6.173	5.773	7.253	6.866	8.095	2.296	8.450	7.617	3.989	6.829	10.135	4.407	7.171	2.953	2.829	4.366	2.300	1.785	9.893	5.987	1.106	4.636	6.863	4.501	6.395	5.533	6.391	6.146	0.943	2.689	4.012	9.596	4.345	1.878	5.857	9.147	6.708	6.219	4.686	7.664	8.008	2.343	1.851	7.887	5.901	6.073	5.807	2.212	4.068	1.430	6.594	5.653	6.869	3.003	9.883	6.497	4.225	5.408	4.043	2.011	]
[7.727	4.346	7.620	8.824	7.559	8.684	8.834	5.646	7.790	7.512	7.130	7.474	9.414	6.049	7.823	3.266	7.028	6.544	2.304	10.644	3.362	5.332	3.440	4.952	2.277	10.712	2.192	1.374	0.000	3.938	8.482	2.387	9.550	7.921	9.565	6.094	4.767	4.028	4.008	5.783	7.417	6.179	8.217	6.723	7.963	3.644	9.438	7.902	2.618	7.235	10.790	5.637	6.767	4.319	2.243	4.226	3.031	0.644	10.685	6.577	1.385	5.140	7.127	5.444	5.757	5.549	7.030	5.390	2.186	2.971	2.774	10.349	5.588	3.085	6.178	9.565	7.725	5.599	6.049	8.692	8.541	2.629	3.214	7.514	7.048	7.112	6.981	2.877	5.367	2.668	6.997	4.829	6.259	1.728	10.689	6.998	5.598	6.001	4.113	3.371	]
[4.396	1.387	5.803	5.508	3.914	5.725	6.090	2.655	4.681	4.424	3.353	3.555	6.048	3.910	3.889	0.841	3.933	5.213	2.061	6.935	4.628	2.908	1.777	2.936	2.715	7.240	5.010	3.811	3.938	0.000	5.222	1.872	5.913	5.781	5.651	3.578	1.797	0.206	3.973	2.939	5.864	2.345	5.342	3.114	4.316	5.056	6.530	3.968	5.123	3.363	7.098	4.432	3.716	5.301	2.143	0.902	1.932	3.515	7.221	2.980	2.781	1.600	3.191	3.060	3.536	1.727	3.478	3.666	3.368	1.132	4.147	6.822	4.473	3.225	2.273	5.668	5.089	3.350	5.867	5.980	4.754	1.469	4.633	4.343	5.055	4.656	5.130	1.869	4.693	3.313	3.129	3.519	3.863	3.907	7.251	3.230	5.793	2.480	0.265	4.137	]
[0.828	4.207	3.269	7.405	1.681	0.929	1.555	6.560	0.753	7.244	5.095	4.182	7.618	8.084	3.443	5.460	1.461	3.993	6.179	2.728	6.969	3.245	6.947	3.730	6.330	2.285	10.077	7.650	8.482	5.222	0.000	6.114	1.677	2.672	3.439	2.599	6.280	5.030	5.643	2.711	3.735	3.204	1.044	5.605	5.873	7.234	1.554	3.478	10.260	2.825	2.788	4.197	6.941	6.898	7.290	5.755	5.458	8.296	2.252	2.315	7.098	3.627	3.571	3.174	7.779	4.908	1.834	8.222	6.755	5.682	9.361	2.015	4.317	5.912	3.527	3.222	1.625	7.642	5.735	1.573	2.069	5.962	7.106	7.052	2.896	2.108	3.144	5.605	4.893	6.334	2.892	8.336	7.822	9.001	2.236	2.435	6.183	2.745	5.251	6.426	]
